Time,cpu_rate,memory_rate,read_bytes_rate,write_bytes_rate,io_seconds_rate,pressure_io_rate
2022-03-17 00:00:30,2.5577330508740914,4.035470167211697,0.0,59010.16949152542,0.010033898305032457,2.6745762709852296e-05
2022-03-17 00:00:31,2.5423728814299267,4.035610705155923,0.0,57968.81355932203,0.00989830508466585,2.6406779659860687e-05
2022-03-17 00:00:32,2.4269067796521426,4.035763848989216,0.0,58385.35593220338,0.01010169491521576,2.6677966099853975e-05
2022-03-17 00:00:33,2.494173728879659,4.035820195794648,0.0,57482.84745762711,0.009830508474605868,2.603389830486992e-05
2022-03-17 00:00:34,2.5640889831327343,4.035894616103752,0.0,58385.35593220338,0.010169491525399064,2.7305084748119137e-05
2022-03-17 00:00:35,2.5439618643959108,4.0359720233503875,0.0,59357.28813559322,0.01010169491521576,2.6999999995419103e-05
2022-03-17 00:00:36,2.549258474545695,4.036032065858275,0.0,60120.94915254237,0.01030508474576567,2.7271186443119976e-05
2022-03-17 00:00:37,2.547669491555041,4.0361273947303715,0.0,58385.35593220338,0.009830508474605868,2.6084745768149346e-05
2022-03-17 00:00:38,2.5561440678094556,4.036235076361261,0.0,59357.28813559322,0.009898305084789172,2.6186440675439248e-05
2022-03-17 00:00:39,2.546610169569476,4.03632974709457,0.0,59149.016949152545,0.00989830508466585,2.6593220339282967e-05
2022-03-17 00:00:40,2.5471398304759134,4.036426341618171,0.0,60398.64406779661,0.010372881355948974,2.7423728813689302e-05
2022-03-17 00:00:41,2.555084745749909,4.036487143516987,0.0,59912.67796610169,0.010237288135582367,2.7084745763697694e-05
2022-03-17 00:00:42,2.5429025423363925,4.036530681929085,0.0,48318.91525423728,0.010372881355948974,2.4949152544896773e-05
2022-03-17 00:00:43,2.5534957626605745,4.036564348259397,0.0,47624.67796610169,0.01010169491521576,2.4101694916063964e-05
2022-03-17 00:00:44,2.5508474576843554,4.036621353203628,0.0,48943.72881355932,0.010915254237292081,6.228813559589024e-05
2022-03-17 00:00:45,2.5307203389229045,4.036713391381797,0.0,57829.96610169492,0.010847457627108778,6.18135593220482e-05
2022-03-17 00:00:46,2.547669491481031,4.036799911319367,0.0,58246.50847457627,0.011050847457535368,6.18135593220482e-05
2022-03-17 00:00:47,2.5439618643466133,4.036884203710233,0.0,57344.0,0.010711864406742171,6.137288135320532e-05
2022-03-17 00:00:48,2.53972457628106,4.036979127573847,0.0,56927.457627118645,0.010576271186375562,6.164406780090619e-05
2022-03-17 00:00:49,2.5317796609824086,4.037076785244775,0.0,57344.0,0.010644067796682189,6.22372881364646e-05
2022-03-17 00:00:50,2.539724576207064,4.037177328601094,0.0,58315.93220338983,0.011050847457658688,6.337288135586339e-05
2022-03-17 00:00:51,2.5354872881415247,4.0372856683707825,0.0,57413.423728813555,0.010779661016925474,6.27627118658785e-05
2022-03-17 00:00:52,2.532309322061522,4.037385502962277,0.0,57829.96610169492,0.010915254237292081,6.315254237529574e-05
2022-03-17 00:00:53,2.4745762711726513,4.0374832618852885,0.0,56163.796610169484,0.010440677966132277,6.24067796614604e-05
2022-03-17 00:00:54,2.493644067825201,4.037683336076747,0.0,57135.72881355932,0.010711864406742171,6.30169491514453e-05
2022-03-17 00:00:55,2.5058262712880577,4.037816786372483,0.0,56858.03389830508,0.010508474576192259,6.274576271530581e-05
2022-03-17 00:00:56,2.514830508399598,4.037937276396697,0.0,57691.11864406779,0.010847457627108778,6.316949152972222e-05
2022-03-17 00:00:57,2.5026483050847474,4.038038072883343,0.0,55053.016949152545,0.010372881355948974,6.166101695147887e-05
2022-03-17 00:00:58,2.5296610169619953,4.038173497595466,0.0,53248.0,0.010169491525399064,6.161016949205323e-05
2022-03-17 00:00:59,2.5307203390461837,4.03825368927545,0.0,52970.305084745756,0.010169491525399064,6.122033898263599e-05
2022-03-17 00:01:00,2.525423728797776,4.038328565219073,0.0,54289.35593220338,0.010644067796558866,6.227118643760998e-05
2022-03-17 00:01:01,2.5090042372693944,4.038429462957827,0.0,53872.81355932203,0.010508474576192259,6.193220338761837e-05
2022-03-17 00:01:02,2.393538135664258,4.038542409699031,0.0,54844.745762711864,0.010711864406742171,6.247457627145873e-05
2022-03-17 00:01:03,2.456567796579577,4.038684719555363,0.0,53178.57627118644,0.010372881355948974,6.0966101693215384e-05
2022-03-17 00:01:04,2.5037076270949683,4.038822371814121,0.0,54081.08474576271,0.010644067796682189,6.189830508261921e-05
2022-03-17 00:01:05,2.50052966099031,4.0390072075613626,0.0,53664.542372881355,0.010440677966132277,6.161016949205323e-05
2022-03-17 00:01:06,2.534427966106648,4.0390739327092255,0.0,53733.96610169492,0.01050847457631558,6.177966101704905e-05
2022-03-17 00:01:07,2.5301906780164103,4.039138734066805,0.0,53595.11864406779,0.010440677966008956,6.183050847647468e-05
2022-03-17 00:01:08,2.5328389830912954,4.039209104291041,0.0,53872.81355932203,0.010237288135582367,6.166101695147887e-05
2022-03-17 00:01:09,2.527012711837756,4.039276335699515,0.0,53664.542372881355,0.010372881355825652,6.200000000147048e-05
2022-03-17 00:01:10,2.5301906779424286,4.039349945991622,0.0,54775.3220338983,0.010779661016925474,6.269491525588018e-05
2022-03-17 00:01:11,2.536016949171284,4.03939525631587,0.0,55677.83050847457,0.010644067796558866,6.283050847202302e-05
2022-03-17 00:01:12,2.527542372916855,4.039442034795826,0.0,55747.254237288136,0.010779661016925474,6.294915254144699e-05
2022-03-17 00:01:13,2.5270127119857477,4.039519998929153,0.0,45403.11864406779,0.010440677966132277,6.215254237203981e-05
2022-03-17 00:01:14,2.5222457626931174,4.0395848509127585,0.0,46444.47457627118,0.010576271186498886,6.305084745644446e-05
2022-03-17 00:01:15,2.5174788135731347,4.039630667497618,0.0,46375.05084745763,0.01050847457631558,6.308474576144363e-05
2022-03-17 00:01:16,2.527012711862426,4.039620339781269,0.0,56302.64406779661,0.010644067796558866,6.291525424030161e-05
2022-03-17 00:01:17,2.5270127118131,4.039567283669765,0.0,56233.22033898305,0.010508474576192259,6.288135593144866e-05
2022-03-17 00:01:18,2.524364406713559,4.03959902620975,0.0,54219.93220338983,0.00989830508466585,6.205084745704233e-05
2022-03-17 00:01:19,2.5370762712554864,4.039627731186113,0.0,55122.4406779661,0.009966101694972475,6.262711864588185e-05
2022-03-17 00:01:20,2.547139830697901,4.039649551018232,0.0,55191.864406779656,0.010033898305155779,6.277966102030497e-05
2022-03-17 00:01:21,2.5418432204248234,4.03966813078247,0.0,56441.49152542373,0.010237288135582367,6.311864407029657e-05
2022-03-17 00:01:22,2.53972457630573,4.039683065470367,0.0,56441.49152542373,0.010237288135582367,6.311864407029657e-05
2022-03-17 00:01:23,2.5132415254335854,4.03967025707701,0.0,54289.35593220338,0.009898305084789172,6.176271186262257e-05
2022-03-17 00:01:24,2.551906779694562,4.039677344725523,0.0,56927.457627118645,0.010101694915339082,6.252542372703057e-05
2022-03-17 00:01:25,2.537076271181519,4.039739513527907,0.0,57482.84745762711,0.010237288135582367,6.26779661014537e-05
2022-03-17 00:01:26,2.543961864420595,4.0397860388775575,0.0,57482.84745762711,0.010237288135582367,6.266101695088101e-05
2022-03-17 00:01:27,2.529131355858212,4.039844360099409,0.0,59287.864406779656,0.01030508474576567,6.303389830587178e-05
2022-03-17 00:01:28,2.541843220400139,4.039875241996349,0.0,58107.66101694915,0.009966101694972475,6.193220339147215e-05
2022-03-17 00:01:29,2.564088983108064,4.039892049848504,0.0,56858.03389830508,0.009694915254239262,6.174576271204988e-05
2022-03-17 00:01:30,2.5736228813727138,4.039873571336372,0.0,56858.03389830508,0.009694915254239262,6.174576271204988e-05
2022-03-17 00:01:31,2.567266949212737,4.03976604158367,0.0,57829.96610169492,0.010033898305032457,6.266101695088101e-05
2022-03-17 00:01:32,2.445974576304735,4.03961421402792,0.0,58524.20338983051,0.01010169491521576,6.298305085029993e-05
2022-03-17 00:01:33,2.5185381355093597,4.039425581326162,0.0,58454.77966101695,0.009898305084789172,6.220338982761165e-05
2022-03-17 00:01:34,2.5868644068704327,4.039251883312211,0.0,57482.84745762711,0.010101694915339082,6.250847458031169e-05
2022-03-17 00:01:35,2.5773305085071314,4.039108004048019,0.0,57205.15254237288,0.01010169491521576,6.232203389703561e-05
2022-03-17 00:01:36,2.5826271186815717,4.038961542854713,0.0,57274.57627118644,0.010169491525399064,6.223728813261082e-05
2022-03-17 00:01:37,2.5826271187062275,4.038821055536568,0.0,56510.91525423728,0.010169491525399064,6.271186440645286e-05
2022-03-17 00:01:38,2.5820974575531324,4.0386295371493075,0.0,56719.186440677964,0.010101694915339082,6.22372881364646e-05
2022-03-17 00:01:39,2.5789194915717673,4.038461357376,0.0,55955.52542372882,0.00989830508466585,6.177966101704905e-05
2022-03-17 00:01:40,2.5789194915717815,4.038260068159072,0.0,55955.52542372882,0.00989830508466585,6.177966101704905e-05
2022-03-17 00:01:41,2.583156779612665,4.038054830109417,0.0,56927.457627118645,0.010033898305155779,6.238983051088772e-05
2022-03-17 00:01:42,2.5741525424271714,4.037849541433713,0.0,56580.338983050846,0.009966101694972475,6.23220339008894e-05
2022-03-17 00:01:43,2.5810381355675815,4.037620863517988,0.0,55677.83050847457,0.009355932203322743,2.4423728815482886e-05
2022-03-17 00:01:44,2.5820974576024582,4.037372998325306,0.0,46375.05084745763,0.009423728813506048,2.5016949151041304e-05
2022-03-17 00:01:45,2.5709745762731586,4.0371074140114205,0.0,46375.05084745763,0.009423728813629368,2.5237288135462747e-05
2022-03-17 00:01:46,2.614936440733217,4.036682003224213,0.0,59218.4406779661,0.009627118644179278,2.5762711864876635e-05
2022-03-17 00:01:47,2.6186440676950156,4.036181716493403,0.0,59773.83050847457,0.009627118644055958,2.5305084745461068e-05
2022-03-17 00:01:48,2.6260593220378468,4.035638296358945,0.0,58940.745762711864,0.009355932203322743,2.461016949105138e-05
2022-03-17 00:01:49,2.6271186439740717,4.035089864244467,0.0,57760.542372881355,0.00908474576271285,2.3559322032223603e-05
2022-03-17 00:01:50,2.623940678017405,4.03453307883005,0.0,57760.542372881355,0.00908474576271285,2.3559322032223603e-05
2022-03-17 00:01:51,2.61970338982853,4.034007276564688,0.0,58801.898305084746,0.009355932203322743,2.3898305082215208e-05
2022-03-17 00:01:52,2.6191737288727666,4.033449681133283,0.0,60051.52542372882,0.009559322033872655,2.464406779605054e-05
2022-03-17 00:01:53,2.597987288101052,4.032883378019414,0.0,59982.10169491525,0.009423728813629368,2.46779661010497e-05
2022-03-17 00:01:54,2.6032838982508366,4.032382331897699,0.0,59773.83050847457,0.009491525423812671,2.4983050849895933e-05
2022-03-17 00:01:55,2.615995762768108,4.031826609630585,0.0,59357.28813559322,0.009423728813506048,2.474576271104802e-05
2022-03-17 00:01:56,2.627648305053171,4.031305363710624,0.0,59357.28813559322,0.009423728813506048,2.474576271104802e-05
2022-03-17 00:01:57,2.6022245762652716,4.030792572342845,0.0,59426.71186440678,0.009559322033995975,2.447457626720094e-05
2022-03-17 00:01:58,2.6032838983001625,4.030251481007174,0.0,59704.40677966101,0.009491525423812671,2.4389830510483725e-05
2022-03-17 00:01:59,2.6006355932252774,4.029800301555153,0.0,59010.16949152542,0.009355932203446065,2.4271186441059767e-05
2022-03-17 00:02:00,2.610699152544356,4.029347653947346,0.0,59010.16949152542,0.009355932203446065,2.4271186441059767e-05
2022-03-17 00:02:01,2.600635593274589,4.028865339468002,0.0,59149.016949152545,0.00928813559326276,2.4203389827207656e-05
2022-03-17 00:02:02,2.484110169511254,4.028397554668106,0.0,59982.10169491525,0.009694915254239262,2.461016949105138e-05
2022-03-17 00:02:03,2.575211864412708,4.027903241812458,0.0,59496.13559322034,0.009627118644055958,2.3898305082215208e-05
2022-03-17 00:02:04,2.6308262711824995,4.027433583848294,0.0,59982.10169491525,0.009762711864299244,2.4559322035479527e-05
2022-03-17 00:02:05,2.5911016948866603,4.026970557898069,0.0,60954.03389830508,0.00989830508466585,2.477966101990097e-05
2022-03-17 00:02:06,2.5921610170201888,4.026640172226603,0.0,60606.91525423728,0.009830508474605868,2.4338983051058088e-05
2022-03-17 00:02:07,2.5905720338568585,4.0262984463176,0.0,59149.016949152545,0.009627118644055958,2.3762711862218566e-05
2022-03-17 00:02:08,2.592690677951296,4.025941279460077,0.0,58524.20338983051,0.009355932203446065,2.3033898302809716e-05
2022-03-17 00:02:09,2.5916313559410895,4.02559079524254,0.0,58038.23728813559,0.009220338982956136,2.3694915256074035e-05
2022-03-17 00:02:10,2.600105932146164,4.025249980602597,0.0,57135.72881355932,0.009152542372896153,2.323728813665847e-05
2022-03-17 00:02:11,2.6032838983001625,4.024880562238453,0.0,57482.84745762711,0.009152542372896153,2.384745762664336e-05
2022-03-17 00:02:12,2.593749999838195,4.024507600050042,0.0,58454.77966101695,0.009491525423689352,2.4305084746058927e-05
2022-03-17 00:02:13,2.602754237245705,4.024127853969484,0.0,57344.0,0.009423728813506048,2.3593220337222764e-05
2022-03-17 00:02:14,2.592161016896881,4.02378283736653,0.0,57482.84745762711,0.009491525423689352,2.3898305086068998e-05
2022-03-17 00:02:15,2.585805084761546,4.023453160459944,0.0,47971.79661016949,0.009559322033995975,2.408474576163749e-05
2022-03-17 00:02:16,2.627648305127167,4.023039697423014,0.0,47624.67796610169,0.009491525423812671,2.3677966101647558e-05
2022-03-17 00:02:17,2.6308262712071695,4.02262770254187,0.0,59287.864406779656,0.010101694915339082,7.48813559319819e-05
2022-03-17 00:02:18,2.6117584745298927,4.022185078894102,0.0,57968.81355932203,0.009762711864422565,7.400000000200372e-05
2022-03-17 00:02:19,2.6059322032516974,4.021738000152952,0.0,59149.016949152545,0.010033898305032457,7.535593220582394e-05
2022-03-17 00:02:20,2.6159957625707904,4.021275024828785,0.0,57482.84745762711,0.009694915254239262,7.467796610198695e-05
2022-03-17 00:02:21,2.6218220338489857,4.0207952416525305,0.0,57899.38983050847,0.009898305084789172,7.471186440313231e-05
2022-03-17 00:02:22,2.6133474576685387,4.020318445413817,0.0,58246.50847457627,0.01010169491521576,7.516949152640166e-05
2022-03-17 00:02:23,2.573622881348072,4.019827929512687,0.0,56094.37288135593,0.01010169491521576,7.510169491640335e-05
2022-03-17 00:02:24,2.599046610185283,4.019369358655789,0.0,56580.338983050846,0.010169491525399064,7.53050847463983e-05
2022-03-17 00:02:25,2.5958686441299363,4.018922381166778,0.0,57413.423728813555,0.01030508474576567,7.6000000000808e-05
2022-03-17 00:02:26,2.607521186415056,4.01851225944988,0.0,55191.864406779656,0.01010169491521576,7.516949152640166e-05
2022-03-17 00:02:27,2.5942796609666487,4.018073078374195,0.0,55608.40677966101,0.010237288135582367,7.589830508195672e-05
2022-03-17 00:02:28,2.5736228813480437,4.017656628399735,0.0,54983.593220338975,0.009966101694972475,7.52372881325462e-05
2022-03-17 00:02:29,2.56091101697875,4.017251265532562,0.0,56163.796610169484,0.01030508474576567,7.589830508581052e-05
2022-03-17 00:02:30,2.553495762685216,4.016925790588976,0.0,54775.3220338983,0.009762711864422565,7.47118644069861e-05
2022-03-17 00:02:31,2.547669491481045,4.016663952603561,0.0,55955.52542372882,0.010033898305155779,7.489830508255458e-05
2022-03-17 00:02:32,2.4210805084726132,4.016459170188435,0.0,56510.91525423728,0.010169491525399064,7.498305085083317e-05
2022-03-17 00:02:33,2.5042372880014483,4.016388799964221,0.0,56858.03389830508,0.010237288135582367,7.542372881196847e-05
2022-03-17 00:02:34,2.5656779661234026,4.016296356777572,0.0,56858.03389830508,0.010237288135582367,7.579661017081304e-05
2022-03-17 00:02:35,2.5529661016801413,4.01617622113577,0.0,57274.57627118644,0.01030508474576567,7.606779661080632e-05
2022-03-17 00:02:36,2.5508474576103453,4.016068691383079,0.0,56858.03389830508,0.01010169491521576,7.508474576197687e-05
2022-03-17 00:02:37,2.551377118689473,4.015935190461272,0.0,56858.03389830508,0.010169491525399064,7.562711864196344e-05
2022-03-17 00:02:38,2.5598516948945473,4.015825686292207,0.0,56788.61016949152,0.01030508474576567,0.00010035593220243877
2022-03-17 00:02:39,2.551906779620566,4.015683275183735,0.0,57968.81355932203,0.010644067796682189,0.00010100000000127662
2022-03-17 00:02:40,2.5497881356001244,4.015596704620128,0.0,56510.91525423728,0.01030508474576567,0.00010005084745744633
2022-03-17 00:02:41,2.5577330508987757,4.015546939202541,0.0,56927.457627118645,0.010440677966132277,0.0001004237288085833
2022-03-17 00:02:42,2.5481991525601444,4.015511197203758,0.0,56927.457627118645,0.010372881355948974,0.00010054237288186106
2022-03-17 00:02:43,2.553495762783882,4.015512412229205,0.0,57344.0,0.01050847457631558,0.00010020338983186944
2022-03-17 00:02:44,2.551906779645236,4.015486592938333,0.0,57829.96610169492,0.01050847457631558,0.00010025423729129507
2022-03-17 00:02:45,2.508474576190295,4.015459862378301,0.0,45403.11864406779,0.010440677966008956,9.986440677802404e-05
2022-03-17 00:02:46,2.548199152658796,4.01545257222562,0.0,44431.186440677964,0.01030508474576567,9.95593220291778e-05
2022-03-17 00:02:47,2.5429025423610483,4.0154974775413415,0.0,44847.72881355932,0.01050847457631558,9.983050847302489e-05
2022-03-17 00:02:48,2.531779660982423,4.015570986581318,0.0,55955.52542372882,0.010440677966132277,0.00010096610169242367
2022-03-17 00:02:49,2.5349576269884153,4.015649608853423,0.0,57413.423728813555,0.010847457627108778,0.00010201694915510524
2022-03-17 00:02:50,2.53972457628106,4.01573835633765,0.0,55955.52542372882,0.010440677966132277,0.00010128813559569637
2022-03-17 00:02:51,2.543961864371255,4.015825433161913,0.0,55122.4406779661,0.010372881355948974,0.0001005932203374329
2022-03-17 00:02:52,2.564088983083394,4.015918331983093,0.0,54219.93220338983,0.010237288135582367,9.994915254244885e-05
2022-03-17 00:02:53,2.532309322012196,4.016023836693394,0.0,56163.796610169484,0.010711864406742171,0.00010055932203243374
2022-03-17 00:02:54,2.533368644121097,4.016114356089728,0.0,56233.22033898305,0.010576271186498886,0.00010062711864243206
2022-03-17 00:02:55,2.537605932260618,4.016236364895775,0.0,56649.76271186441,0.010779661016925474,0.00010138983050684007
2022-03-17 00:02:56,2.542372881380601,4.016357158676353,0.0,55538.983050847455,0.010508474576192259,0.00010101694915570309
2022-03-17 00:02:57,2.539724576231734,4.016476281796921,1735.593220338983,59010.16949152542,0.010847457627108778,0.00010310169491122459
2022-03-17 00:02:58,2.54343220339085,4.016593633005372,3471.186440677966,60468.067796610165,0.010847457627108778,0.0001030847457645057
2022-03-17 00:02:59,2.543432203440119,4.016664610742371,5206.779661016949,63175.593220338975,0.011525423728818492,0.00010449152542775156
2022-03-17 00:03:00,2.5407838982666107,4.016739132303549,6942.372881355932,64147.52542372882,0.01172881355924508,0.00010447457627332507
2022-03-17 00:03:01,2.5333686441210688,4.016840131294474,8677.966101694916,65883.1186440678,0.011796610169551707,0.00010528813559330493
2022-03-17 00:03:02,2.413135593198618,4.016938193973784,10413.559322033898,67549.28813559322,0.011932203389794992,0.00010552542373215284
2022-03-17 00:03:03,2.478813559336828,4.017143077641061,12149.15254237288,73242.03389830509,0.012610169491628026,0.00010749152542210417
2022-03-17 00:03:04,2.554025423690348,4.017297993386492,13884.745762711864,74769.35593220338,0.01288135593223792,0.00010827118644093866
2022-03-17 00:03:05,2.548199152535446,4.01742531792888,15620.338983050846,77338.03389830509,0.01328813559321442,0.00010886440677649708
2022-03-17 00:03:06,2.5455508474359334,4.017518571132495,17355.93220338983,79004.2033898305,0.01349152542376433,0.00010900000000034752
2022-03-17 00:03:07,2.552966101704797,4.017599066568844,19091.525423728814,81503.45762711864,0.014033898305107435,0.00011032203390302238
2022-03-17 00:03:08,2.552966101704797,4.01767156308761,20827.118644067796,83586.16949152542,0.014101694915290739,0.0001096101694903324
2022-03-17 00:03:09,2.5423728814299267,4.017738743870048,22562.711864406778,87543.3220338983,0.01532203389834356,0.0001942881355940483
2022-03-17 00:03:10,2.5423728813559308,4.017814480456683,24298.30508474576,89209.49152542373,0.015525423728893472,0.000194305084744621
2022-03-17 00:03:11,2.554555084818773,4.017929604118498,26033.898305084746,91847.59322033898,0.015593220339076775,0.00019450847457846976
2022-03-17 00:03:12,2.542372881405285,4.018064826326329,27769.491525423728,93513.7627118644,0.01572881355932006,0.00019488135593346054
2022-03-17 00:03:13,2.560911016978764,4.018148663082666,29505.08474576271,96013.01694915254,0.016203389830479864,0.00019532203389459581
2022-03-17 00:03:14,2.556673728740563,4.018237562445092,31240.67796610169,98234.57627118644,0.016610169491456363,0.00019647457627227488
2022-03-17 00:03:15,2.54679846778771,4.018299832499606,32974.59451214345,100381.60771486195,0.01708387709089968,0.00019744758741326975
2022-03-17 00:03:16,2.554025423665678,4.018355875548707,34711.86440677966,91153.35593220338,0.016813559322006275,0.0001468305084757557
2022-03-17 00:03:17,2.555614406754998,4.018418145603231,36447.457627118645,95943.59322033898,0.01735593220334938,0.00021272881355983726
2022-03-17 00:03:18,2.5630296610978576,4.0184577351826345,38183.05084745763,97123.79661016949,0.01742372881353268,0.00021215254237099773
2022-03-17 00:03:19,2.5614406780085375,4.018491452138962,39918.64406779661,99414.77966101695,0.01789830508481581,0.0002132372881348247
2022-03-17 00:03:20,2.563559322102975,4.0185514440208125,41654.23728813559,101566.91525423729,0.018237288135609004,0.0002142372881380806
2022-03-17 00:03:21,2.5662076271532044,4.0186029813504724,43389.83050847457,102816.54237288136,0.018305084745792306,0.00021388135592980873
2022-03-17 00:03:22,2.5704449152680695,4.0186553286971405,45125.423728813555,104829.83050847457,0.0185762711864022,0.00021437288135422346
2022-03-17 00:03:23,2.552966101680127,4.018729495875917,46861.016949152545,107953.89830508475,0.018847457627135415,0.0002152033898324836
2022-03-17 00:03:24,2.564618644039186,4.018802701159552,48596.61016949152,125240.40677966102,0.01952542372884513,0.00021723728813243323
2022-03-17 00:03:25,2.5540254237643296,4.018910787798902,50332.20338983051,127323.11864406778,0.019932203389821625,0.00021777966101627357
2022-03-17 00:03:26,2.564088982984771,4.018988853184369,52067.79661016949,129405.83050847457,0.020406779660981433,0.00021796610169954968
2022-03-17 00:03:27,2.5624999998954223,4.019098812987975,53803.38983050847,131488.54237288135,0.020813559322081253,0.00021889830508895348
2022-03-17 00:03:28,2.5725635591898453,4.019217075465519,55538.983050847455,132807.59322033898,0.02094915254244786,0.00021945762711951273
2022-03-17 00:03:29,2.585275423781084,4.019363688537025,57274.57627118644,136764.74576271186,0.021491525423790965,0.00022081355931947915
2022-03-17 00:03:30,2.5826271185829057,4.019498353858209,59010.16949152542,137389.5593220339,0.021627118644034254,0.00022123728813389556
2022-03-17 00:03:31,2.576271186398273,4.019644258164822,60745.76271186441,138083.7966101695,0.02176271186440086,0.00022142372881331785
2022-03-17 00:03:32,2.449682203488507,4.019776240304818,62481.35593220338,142040.94915254237,0.022101694915194054,0.00022157627118774096
2022-03-17 00:03:33,2.5365466101270613,4.019886756995106,64216.94915254237,144123.66101694913,0.022372881355927268,0.000221457627118317
2022-03-17 00:03:34,2.599576271165745,4.020010740217472,65952.54237288135,146692.33898305084,0.022915254237270376,0.00022264406779714141
2022-03-17 00:03:35,2.598516949056844,4.020138166012011,67688.13559322033,148775.05084745763,0.02325423728818689,0.0002236949152559692
2022-03-17 00:03:36,2.609639830558791,4.020505255577422,71159.3220338983,154814.91525423728,0.02359322033898009,0.00022459322034037386
2022-03-17 00:03:37,2.6022245762159457,4.020949803015517,74630.50847457627,158563.7966101695,0.023525423728796787,0.00020045762711545694
2022-03-17 00:03:38,2.6064618643801225,4.0213696449360565,78101.69491525422,162034.98305084746,0.023796610169406682,0.00020138983050486077
2022-03-17 00:03:39,2.6091101695536736,4.021921215866264,81572.8813559322,166408.67796610168,0.024271186440689804,0.00020286440677810493
2022-03-17 00:03:40,2.603813559354606,4.022494758506756,85044.06779661016,170574.10169491527,0.024677966101666303,0.00020389830508636003
2022-03-17 00:03:41,2.612288135584336,4.023050987034537,88515.25423728813,175850.30508474575,0.02481355932203291,0.000205033898301905
2022-03-17 00:03:42,2.603813559305266,4.023619973329595,91986.4406779661,181473.62711864404,0.025152542372826107,0.0002063389830462996
