,second,vehicleCount
208,1,1
209,1,1
210,1,1
211,1,1
212,1,1
213,1,1
214,1,1
215,1,1
216,1,1
217,1,1
218,1,1
219,1,1
220,1,1
221,1,1
222,1,1
223,1,1
224,1,2
225,1,2
226,1,2
227,1,2
228,1,2
229,1,2
230,1,2
231,1,2
232,1,2
233,1,2
234,1,2
235,1,2
236,1,2
237,1,2
238,1,2
239,1,2
240,1,2
241,1,2
242,1,2
243,1,2
244,1,2
245,1,3
246,1,3
247,1,3
248,1,3
249,1,3
250,1,3
251,1,3
252,1,3
253,1,3
254,1,3
255,1,3
256,1,3
257,1,3
258,1,3
259,1,3
260,1,3
261,1,3
262,1,3
263,1,4
264,1,4
265,1,4
266,1,4
267,1,4
268,1,4
269,1,4
270,1,4
271,1,4
272,1,4
273,1,4
274,1,4
275,1,4
276,1,4
277,1,4
278,1,5
279,1,5
280,1,5
281,1,5
282,1,5
283,1,5
284,1,5
285,1,5
286,1,5
287,1,5
288,1,5
289,1,5
290,1,5
291,1,5
292,1,5
293,1,5
294,1,5
295,1,6
296,1,6
297,1,6
298,1,6
299,1,6
300,1,7
301,1,7
302,1,7
303,1,8
304,1,8
305,1,8
306,1,9
307,1,9
308,1,9
309,1,9
310,1,10
311,1,10
312,1,10
313,1,11
314,1,11
315,1,12
316,1,12
317,1,13
318,1,14
319,1,14
320,1,15
321,1,15
322,1,16
323,1,16
324,1,17
325,1,17
326,1,18
327,1,19
328,1,19
329,1,20
330,1,21
331,1,22
332,1,23
333,1,24
334,1,24
335,1,25
336,1,26
337,1,27
338,1,28
339,1,29
340,1,30
341,1,31
342,1,32
343,1,33
344,1,35
345,1,36
346,1,37
347,1,38
348,1,39
349,1,40
350,1,41
351,1,42
352,1,43
353,1,44
354,1,45
355,1,46
356,1,48
357,1,49
358,1,50
359,1,52
360,1,53
361,1,54
362,1,56
363,1,57
364,1,58
365,1,60
366,1,61
367,1,63
368,1,64
369,1,65
370,1,66
371,1,68
372,1,69
373,1,70
374,1,72
375,1,74
376,1,76
377,1,78
378,1,80
379,1,82
380,1,84
381,1,86
382,1,89
383,1,91
384,1,93
385,1,96
386,1,98
387,1,100
388,1,102
389,1,104
390,1,107
391,1,110
392,1,112
393,1,115
394,1,117
395,1,120
396,1,124
397,1,128
398,1,131
399,1,134
400,1,138
401,1,141
402,1,144
403,1,147
404,1,148
405,1,151
406,1,154
407,1,157
408,1,160
409,1,164
410,1,166
411,1,168
412,1,172
413,1,175
414,1,178
415,1,182
416,1,184
417,1,186
418,1,189
419,1,192
420,1,194
421,1,196
422,1,199
423,1,201
424,1,203
425,1,206
426,1,210
427,1,211
428,1,215
429,1,218
430,1,220
431,1,222
432,1,225
433,1,226
434,1,228
435,1,230
436,1,233
437,1,235
438,1,236
439,1,237
440,1,237
441,1,238
442,1,239
443,1,240
444,1,241
445,1,242
446,1,243
447,1,245
448,1,247
449,1,247
450,1,248
451,1,248
452,1,249
453,1,250
454,1,252
455,1,252
456,1,254
457,1,256
458,1,257
459,1,257
460,1,257
461,1,257
462,1,257
463,1,258
464,1,259
465,1,259
466,1,259
467,1,258
468,1,257
469,1,257
470,1,255
471,1,254
472,1,253
473,1,252
474,1,250
475,1,248
476,1,246
477,1,244
478,1,243
479,1,241
480,1,238
481,1,236
482,1,232
483,1,230
484,1,228
485,1,224
486,1,220
487,1,218
488,1,215
489,1,212
490,1,210
491,1,208
492,1,203
493,1,199
494,1,195
495,1,192
496,1,189
497,1,186
498,1,182
499,1,179
500,1,174
501,1,172
502,1,169
503,1,164
504,1,160
505,1,157
506,1,153
507,1,150
508,1,147
509,1,143
510,1,140
511,1,137
512,1,134
513,1,131
514,1,129
515,1,126
516,1,124
517,1,122
518,1,120
519,1,117
520,1,116
521,1,114
522,1,113
523,1,111
524,1,108
525,1,106
526,1,104
527,1,103
528,1,102
529,1,101
530,1,101
531,1,99
532,1,98
533,1,97
534,1,96
535,1,96
536,1,95
537,1,95
538,1,95
539,1,94
540,1,94
541,1,93
542,1,93
543,1,93
544,1,93
545,1,92
546,1,92
547,1,93
548,1,93
549,1,95
550,1,95
551,1,95
552,1,94
553,1,94
554,1,93
555,1,93
556,1,92
557,1,92
558,1,91
559,1,91
560,1,92
561,1,91
562,1,91
563,1,90
564,1,89
565,1,89
566,1,88
567,1,88
568,1,88
569,1,87
570,1,88
571,1,87
572,1,87
573,1,86
574,1,85
575,1,85
576,1,85
577,1,84
578,1,84
579,1,83
580,1,83
581,1,83
582,1,82
583,1,82
584,1,82
585,1,81
586,1,81
587,1,81
588,1,81
589,1,79
590,1,79
591,1,79
592,1,78
593,1,77
594,1,77
595,1,77
596,1,77
597,1,76
598,1,76
599,1,75
600,1,75
601,1,74
602,1,73
603,1,73
604,1,73
605,1,74
606,1,73
607,1,73
608,1,73
609,1,72
610,1,73
611,1,74
612,1,73
613,1,73
614,1,73
615,1,73
616,1,73
617,1,74
618,1,75
619,1,75
620,1,74
621,1,75
622,1,76
623,1,76
624,1,76
625,1,76
626,1,77
627,1,77
628,1,77
629,1,78
630,1,78
631,1,78
632,1,80
633,1,80
634,1,80
635,1,81
636,1,81
637,1,80
638,1,80
639,1,81
640,1,80
641,1,80
642,1,81
643,1,81
644,1,81
645,1,81
646,1,81
647,1,81
648,1,81
649,1,82
650,1,81
651,1,82
652,1,82
653,1,81
654,1,80
655,1,80
656,1,80
657,1,81
658,1,81
659,1,80
660,1,79
661,1,79
662,1,80
663,1,80
664,1,80
665,1,82
666,1,82
667,1,81
668,1,81
669,1,80
670,1,80
671,1,80
672,1,80
673,1,80
674,1,80
675,1,80
676,1,81
677,1,80
678,1,80
679,1,80
680,1,80
681,1,79
682,1,79
683,1,78
684,1,78
685,1,78
686,1,79
687,1,78
688,1,77
689,1,76
690,1,76
691,1,77
692,1,77
693,1,78
694,1,79
695,1,80
696,1,80
697,1,81
698,1,81
699,1,82
700,1,83
701,1,83
702,1,84
703,1,85
704,1,86
705,1,86
706,1,87
707,1,88
708,1,89
709,1,90
710,1,89
711,1,89
712,1,89
713,1,90
714,1,91
715,1,93
716,1,94
717,1,94
718,1,95
719,1,95
720,1,97
721,1,98
722,1,100
723,1,101
724,1,102
725,1,103
726,1,104
727,1,105
728,1,106
729,1,105
730,1,106
731,1,106
732,1,106
733,1,107
734,1,107
735,1,107
736,1,107
737,1,107
738,1,108
739,1,108
740,1,107
741,1,108
742,1,109
743,1,110
744,1,111
745,1,112
746,1,112
747,1,112
748,1,113
749,1,113
750,1,113
751,1,114
752,1,114
753,1,114
754,1,114
755,1,115
756,1,114
757,1,114
758,1,114
759,1,115
760,1,116
761,1,116
762,1,116
763,1,117
764,1,117
765,1,118
766,1,118
767,1,118
768,1,118
769,1,117
770,1,118
771,1,118
772,1,117
773,1,116
774,1,116
775,1,115
776,1,115
777,1,115
778,1,115
779,1,115
780,1,115
781,1,115
782,1,116
783,1,116
784,1,117
785,1,117
786,1,118
787,1,118
788,1,119
789,1,119
790,1,119
791,1,119
792,1,120
793,1,122
794,1,123
795,1,124
796,1,125
797,1,126
798,1,126
799,1,127
800,1,128
801,1,129
802,1,129
803,1,128
804,1,128
805,1,127
806,1,127
807,1,127
808,1,127
809,1,129
810,1,129
811,1,129
812,1,129
813,1,129
814,1,128
815,1,129
816,1,130
817,1,130
818,1,130
819,1,130
820,1,129
821,1,129
822,1,128
823,1,128
824,1,127
825,1,127
826,1,126
827,1,126
828,1,125
829,1,125
830,1,125
831,1,123
832,1,123
833,1,121
834,1,120
835,1,120
836,1,120
837,1,118
838,1,119
839,1,118
840,1,117
841,1,117
842,1,117
843,1,116
844,1,115
845,1,114
846,1,113
847,1,113
848,1,113
849,1,113
850,1,112
851,1,112
852,1,112
853,1,111
854,1,111
855,1,110
856,1,110
857,1,110
858,1,109
859,1,109
860,1,108
861,1,107
862,1,107
863,1,106
864,1,105
865,1,105
866,1,104
867,1,104
868,1,104
869,1,104
870,1,104
871,1,104
872,1,103
873,1,101
874,1,100
875,1,101
876,1,101
877,1,101
878,1,102
879,1,103
880,1,104
881,1,104
882,1,105
883,1,107
884,1,107
885,1,108
886,1,108
887,1,108
888,1,108
889,1,109
890,1,110
891,1,111
892,1,112
893,1,112
894,1,112
895,1,113
896,1,113
897,1,113
898,1,114
899,1,114
900,1,115
901,1,115
902,1,115
903,1,115
904,1,116
905,1,117
906,1,118
907,1,119
908,1,119
909,1,120
910,1,121
911,1,122
912,1,123
913,1,124
914,1,125
915,1,126
916,1,128
917,1,130
918,1,129
919,1,131
920,1,131
921,1,132
922,1,133
923,1,133
924,1,135
925,1,136
926,1,136
927,1,137
928,1,138
929,1,138
930,1,138
931,1,139
932,1,140
933,1,142
934,1,143
935,1,143
936,1,144
937,1,146
938,1,148
939,1,150
940,1,150
941,1,152
942,1,153
943,1,155
944,1,156
945,1,157
946,1,158
947,1,160
948,1,162
949,1,164
950,1,166
951,1,167
952,1,168
953,1,169
954,1,170
955,1,171
956,1,173
957,1,176
958,1,176
959,1,178
960,1,179
961,1,179
962,1,181
963,1,182
964,1,184
965,1,185
966,1,187
967,1,189
968,1,191
969,1,193
970,1,196
971,1,198
972,1,200
973,1,201
974,1,203
975,1,205
976,1,208
977,1,212
978,1,213
979,1,215
980,1,217
981,1,220
982,1,221
983,1,223
984,1,224
985,1,226
986,1,227
987,1,228
988,1,229
989,1,230
990,1,231
991,1,234
992,1,236
993,1,237
994,1,240
995,1,242
996,1,242
997,1,243
998,1,244
999,1,246
1000,1,249
1001,1,250
1002,1,252
1003,1,253
1004,1,255
1005,1,254
1006,1,253
1007,1,253
1008,1,252
1009,1,252
1010,1,250
1011,1,249
1012,1,248
1013,1,247
1014,1,247
1015,1,247
1016,1,247
1017,1,247
1018,1,246
1019,1,245
1020,1,244
1021,1,244
1022,1,244
1023,1,243
1024,1,242
1025,1,241
1026,1,240
1027,1,240
1028,1,239
1029,1,239
1030,1,239
1031,1,239
1032,1,239
1033,1,239
1034,1,237
1035,1,236
1036,1,234
1037,1,233
1038,1,232
1039,1,230
1040,1,228
1041,1,225
1042,1,226
1043,1,224
1044,1,222
1045,1,221
1046,1,218
1047,1,216
1048,1,214
1049,1,212
1050,1,210
1051,1,208
1052,1,205
1053,1,203
1054,1,201
1055,1,199
1056,1,197
1057,1,196
1058,1,196
1059,1,194
1060,1,193
1061,1,194
1062,1,193
1063,1,191
1064,1,191
1065,1,191
1066,1,191
1067,1,189
1068,1,189
1069,1,189
1070,1,189
1071,1,189
1072,1,189
1073,1,189
1074,1,189
1075,1,190
1076,1,190
1077,1,191
1078,1,191
1079,1,191
1080,1,191
1081,1,190
1082,1,190
1083,1,190
1084,1,191
1085,1,192
1086,1,193
1087,1,193
1088,1,193
1089,1,193
1090,1,194
1091,1,196
1092,1,196
1093,1,196
1094,1,194
1095,1,193
1096,1,192
1097,1,191
1098,1,190
1099,1,189
1100,1,188
1101,1,188
1102,1,187
1103,1,187
1104,1,187
1105,1,186
1106,1,185
1107,1,184
1108,1,183
1109,1,182
1110,1,181
1111,1,179
1112,1,179
1113,1,178
1114,1,177
1115,1,175
1116,1,173
1117,1,172
1118,1,170
1119,1,169
1120,1,167
1121,1,165
1122,1,163
1123,1,161
1124,1,161
1125,1,160
1126,1,159
1127,1,158
1128,1,156
1129,1,154
1130,1,152
1131,1,151
1132,1,149
1133,1,149
1134,1,148
1135,1,146
1136,1,143
1137,1,141
1138,1,140
1139,1,138
1140,1,137
1141,1,136
1142,1,134
1143,1,133
1144,1,133
1145,1,132
1146,1,131
1147,1,130
1148,1,129
1149,1,128
1150,1,127
1151,1,127
1152,1,126
1153,1,126
1154,1,125
1155,1,125
1156,1,125
1157,1,125
1158,1,124
1159,1,124
1160,1,124
1161,1,123
1162,1,123
1163,1,122
1164,1,121
1165,1,120
1166,1,121
1167,1,121
1168,1,121
1169,1,121
1170,1,120
1171,1,119
1172,1,119
1173,1,118
1174,1,118
1175,1,118
1176,1,118
1177,1,118
1178,1,118
1179,1,119
1180,1,118
1181,1,117
1182,1,116
1183,1,116
1184,1,115
1185,1,115
1186,1,116
1187,1,115
1188,1,115
1189,1,115
1190,1,114
1191,1,114
1192,1,115
1193,1,115
1194,1,114
1195,1,113
1196,1,112
1197,1,112
1198,1,111
1199,1,110
1200,1,110
1201,1,109
1202,1,108
1203,1,108
1204,1,107
1205,1,107
1206,1,107
1207,1,106
1208,1,105
1209,1,104
1210,1,103
1211,1,101
1212,1,101
1213,1,100
1214,1,100
1215,1,99
1216,1,99
1217,1,98
1218,1,97
1219,1,95
1220,1,93
1221,1,91
1222,1,91
1223,1,90
1224,1,89
1225,1,87
1226,1,85
1227,1,83
1228,1,81
1229,1,80
1230,1,78
1231,1,76
1232,1,76
1233,1,76
1234,1,75
1235,1,74
1236,1,73
1237,1,72
1238,1,71
1239,1,70
1240,1,70
1241,1,69
1242,1,68
1243,1,67
1244,1,67
1245,1,66
1246,1,65
1247,1,65
1248,1,64
1249,1,62
1250,1,62
1251,1,60
1252,1,60
1253,1,60
1254,1,60
1255,1,60
1256,1,60
1257,1,60
1258,1,60
1259,1,59
1260,1,59
1261,1,58
1262,1,58
1263,1,58
1264,1,58
1265,1,58
1266,1,58
1267,1,58
1268,1,58
1269,1,58
1270,1,57
1271,1,58
1272,1,57
1273,1,57
1274,1,58
1275,1,57
1276,1,57
1277,1,56
1278,1,56
1279,1,56
1280,1,56
1281,1,56
1282,1,56
1283,1,55
1284,1,55
1285,1,54
1286,1,54
1287,1,53
1288,1,53
1289,1,53
1290,1,53
1291,1,53
1292,1,52
1293,1,51
1294,1,52
1295,1,53
1296,1,53
1297,1,52
1298,1,52
1299,1,52
1300,1,52
1301,1,52
1302,1,52
1303,1,51
1304,1,51
1305,1,51
1306,1,51
1307,1,50
1308,1,50
1309,1,49
1310,1,49
1311,1,48
1312,1,47
1313,1,47
1314,1,47
1315,1,46
1316,1,46
1317,1,46
1318,1,46
1319,1,46
1320,1,46
1321,1,46
1322,1,46
1323,1,46
1324,1,46
1325,1,47
1326,1,46
1327,1,46
1328,1,47
1329,1,48
1330,1,48
1331,1,49
1332,1,50
1333,1,50
1334,1,51
1335,1,51
1336,1,51
1337,1,52
1338,1,52
1339,1,52
1340,1,52
1341,1,52
1342,1,52
1343,1,52
1344,1,52
1345,1,53
1346,1,53
1347,1,53
1348,1,52
1349,1,52
1350,1,52
1351,1,52
1352,1,53
1353,1,53
1354,1,54
1355,1,54
1356,1,54
1357,1,53
1358,1,53
1359,1,53
1360,1,53
1361,1,53
1362,1,52
1363,1,52
1364,1,52
1365,1,52
1366,1,51
1367,1,50
1368,1,50
1369,1,49
1370,1,49
1371,1,48
1372,1,47
1373,1,46
1374,1,45
1375,1,45
1376,1,44
1377,1,42
1378,1,42
1379,1,41
1380,1,41
1381,1,40
1382,1,39
1383,1,39
1384,1,38
1385,1,37
1386,1,36
1387,1,35
1388,1,35
1389,1,34
1390,1,33
1391,1,33
1392,1,33
1393,1,33
1394,1,32
1395,1,32
1396,1,31
1397,1,31
1398,1,30
1399,1,30
1400,1,29
1401,1,29
1402,1,28
1403,1,28
1404,1,27
1405,1,27
1406,1,26
1407,1,26
1408,1,26
1409,1,25
1410,1,25
1411,1,24
1412,1,24
1413,1,24
1414,1,23
1415,1,23
1416,1,23
1417,1,23
1418,1,22
1419,1,22
1420,1,22
1421,1,22
1422,1,22
1423,1,22
1424,1,21
1425,1,20
1426,1,20
1427,1,19
1428,1,18
1429,1,18
1430,1,17
1431,1,15
1432,1,14
1433,1,13
1434,1,11
1435,1,10
1436,1,8
1437,1,5
1438,1,3
1439,1,1
1440,1,0
1441,1,0
1442,1,0
1443,1,0
1444,1,0
1445,1,0
1446,1,0
1447,1,0
1448,1,0
1449,1,0
1450,1,0
1451,1,0
1452,1,0
1453,1,0
1454,1,0
1455,1,0
1456,1,0
1457,1,0
1458,1,0
1459,1,0
1460,1,0
1461,1,0
1462,1,0
1463,1,0
1464,1,0
1465,1,0
1466,1,0
1467,1,0
1468,1,0
1469,1,0
1470,1,0
1471,1,0
1472,1,0
1473,1,0
1474,1,0
1475,1,0
1476,1,0
1477,1,0
1478,1,0
1479,1,0
1480,1,0
1481,1,0
1482,1,0
1483,1,0
1484,1,0
1485,1,0
1486,1,0
1487,1,0
1488,1,0
1489,1,0
1490,1,0
1491,1,0
1492,1,0
1493,1,0
1494,1,0
1495,1,0
1496,1,0
1497,1,0
1498,1,0
1499,1,0
1500,1,0
1501,1,0
1502,1,0
1503,1,0
1504,1,0
1505,1,0
1506,1,0
1507,1,0
1508,1,0
1509,1,0
1510,1,0
1511,1,0
1512,1,0
1513,1,0
1514,1,0
1515,1,0
1516,1,0
1517,1,0
1518,1,0
1519,1,0
1520,1,0
1521,1,0
1522,1,0
1523,1,0
1524,1,0
1525,1,0
1526,1,0
1527,1,0
1528,1,0
1529,1,0
1530,1,0
1531,1,0
1532,1,0
1533,1,0
1534,1,0
1535,1,0
1536,1,0
1537,1,0
1538,1,1
1539,1,1
1540,1,1
1541,1,1
1542,1,1
1543,1,1
1544,1,1
1545,1,1
1546,1,1
1547,1,1
1548,1,1
1549,1,1
1550,1,1
1551,1,1
1552,1,1
1553,1,1
1554,1,1
1555,1,1
1556,1,1
1557,1,1
1558,1,0
1559,1,0
1560,1,0
1561,1,0
1562,1,1
1563,1,1
1564,1,1
1565,1,1
1566,1,1
1567,1,1
1568,1,1
1569,1,1
1570,1,1
1571,1,1
1572,1,1
1573,1,1
1574,1,1
1575,1,1
1576,1,1
1577,1,0
1578,1,0
1579,1,0
1580,1,0
1581,1,0
1582,1,0
1583,1,0
1584,1,0
1585,1,0
1586,1,0
1587,1,0
1588,1,0
1589,1,0
1590,1,0
1591,1,0
1592,1,0
1593,1,0
1594,1,0
1595,1,0
1596,1,0
1597,1,1
1598,1,0
1599,1,0
1600,1,0
1601,1,0
1602,1,0
1603,1,0
1604,1,0
1605,1,0
1606,1,0
1607,1,0
1608,1,0
1609,1,0
1610,1,0
1611,1,0
1612,1,1
1613,1,1
1614,1,1
1615,1,1
1616,1,1
1617,1,1
1618,1,1
1619,1,1
1620,1,1
1621,1,1
1622,1,1
1623,1,0
1624,1,0
1625,1,0
1626,1,0
1627,1,0
1628,1,1
1629,1,1
1630,1,1
1631,1,1
1632,1,1
1633,1,1
1634,1,1
1635,1,1
1636,1,1
1637,1,1
1638,1,1
1639,1,1
1640,1,1
1641,1,1
1642,1,1
1643,1,1
1644,1,1
1645,1,1
1646,1,1
1647,1,1
1648,1,1
1649,1,1
1650,1,1
1651,1,1
1652,1,1
1653,1,1
1654,1,1
1655,1,1
1656,1,1
1657,1,1
1658,1,1
1659,1,1
1660,1,1
1661,1,1
1662,1,1
1663,1,1
1664,1,1
1665,1,1
1666,1,1
1667,1,1
1668,1,1
1669,1,1
1670,1,1
1671,1,1
1672,1,1
1673,1,1
1674,1,1
1675,1,1
1676,1,1
1677,1,1
1678,1,1
1679,1,1
1680,1,1
1681,1,1
1682,1,1
1683,1,1
1684,1,1
1685,1,1
1686,1,1
1687,1,2
1688,1,2
1689,1,2
1690,1,2
1691,1,2
1692,1,2
1693,1,2
1694,1,2
1695,1,2
1696,1,2
1697,1,2
1698,1,2
1699,1,2
1700,1,2
1701,1,2
1702,1,2
1703,1,2
1704,1,2
1705,1,2
1706,1,2
1707,1,2
1708,1,2
1709,1,2
1710,1,2
1711,1,2
1712,1,3
1713,1,3
1714,1,3
1715,1,3
1716,1,3
1717,1,3
1718,1,3
1719,1,3
1720,1,3
1721,1,4
1722,1,3
1723,1,3
1724,1,3
1725,1,3
1726,1,3
1727,1,3
1728,1,3
1729,1,3
1730,1,3
1731,1,3
1732,1,4
1733,1,4
1734,1,4
1735,1,4
1736,1,4
1737,1,5
1738,1,5
1739,1,5
1740,1,5
1741,1,5
1742,1,5
1743,1,5
1744,1,5
1745,1,5
1746,1,6
1747,1,5
1748,1,6
1749,1,6
1750,1,6
1751,1,6
1752,1,7
1753,1,7
1754,1,7
1755,1,8
1756,1,8
1757,1,8
1758,1,9
1759,1,9
1760,1,9
1761,1,10
1762,1,10
1763,1,10
1764,1,11
1765,1,11
1766,1,12
1767,1,12
1768,1,12
1769,1,13
1770,1,13
1771,1,13
1772,1,13
1773,1,14
1774,1,14
1775,1,15
1776,1,15
1777,1,16
1778,1,16
1779,1,17
1780,1,17
1781,1,18
1782,1,19
1783,1,20
1784,1,21
1785,1,21
1786,1,22
1787,1,22
1788,1,23
1789,1,24
1790,1,25
1791,1,25
1792,1,26
1793,1,27
1794,1,28
1795,1,28
1796,1,28
1797,1,29
1798,1,31
1799,1,31
1800,1,32
1801,1,33
1802,1,34
1803,1,35
1804,1,36
1805,1,37
1806,1,38
1807,1,39
1808,1,40
1809,1,42
1810,1,43
1811,1,45
1812,1,46
1813,1,47
1814,1,48
1815,1,50
1816,1,51
1817,1,52
1818,1,53
1819,1,53
1820,1,54
1821,1,55
1822,1,57
1823,1,58
1824,1,60
1825,1,61
1826,1,63
1827,1,64
1828,1,65
1829,1,67
1830,1,69
1831,1,71
1832,1,73
1833,1,75
1834,1,77
1835,1,79
1836,1,80
1837,1,82
1838,1,83
1839,1,85
1840,1,87
1841,1,89
1842,1,91
1843,1,93
1844,1,94
1845,1,95
1846,1,97
1847,1,100
1848,1,102
1849,1,104
1850,1,106
1851,1,108
1852,1,110
1853,1,112
1854,1,113
1855,1,115
1856,1,117
1857,1,120
1858,1,122
1859,1,123
1860,1,124
1861,1,126
1862,1,128
1863,1,131
1864,1,133
1865,1,135
1866,1,137
1867,1,138
1868,1,140
1869,1,142
1870,1,144
1871,1,145
1872,1,147
1873,1,149
1874,1,150
1875,1,151
1876,1,152
1877,1,154
1878,1,156
1879,1,157
1880,1,157
1881,1,159
1882,1,161
1883,1,163
1884,1,164
1885,1,165
1886,1,167
1887,1,168
1888,1,169
1889,1,170
1890,1,170
1891,1,171
1892,1,172
1893,1,172
1894,1,174
1895,1,175
1896,1,176
1897,1,176
1898,1,176
1899,1,177
1900,1,177
1901,1,178
1902,1,179
1903,1,180
1904,1,180
1905,1,179
1906,1,179
1907,1,179
1908,1,179
1909,1,180
1910,1,180
1911,1,180
1912,1,179
1913,1,177
1914,1,175
1915,1,175
1916,1,175
1917,1,174
1918,1,172
1919,1,172
1920,1,171
1921,1,170
1922,1,169
1923,1,167
1924,1,166
1925,1,165
1926,1,164
1927,1,163
1928,1,161
1929,1,160
1930,1,159
1931,1,157
1932,1,155
1933,1,153
1934,1,152
1935,1,150
1936,1,147
1937,1,145
1938,1,143
1939,1,141
1940,1,140
1941,1,139
1942,1,136
1943,1,134
1944,1,133
1945,1,132
1946,1,130
1947,1,129
1948,1,127
1949,1,127
1950,1,126
1951,1,126
1952,1,123
1953,1,121
1954,1,119
1955,1,117
1956,1,116
1957,1,114
1958,1,112
1959,1,110
1960,1,108
1961,1,106
1962,1,104
1963,1,102
1964,1,100
1965,1,98
1966,1,97
1967,1,95
1968,1,93
1969,1,91
1970,1,89
1971,1,88
1972,1,87
1973,1,85
1974,1,84
1975,1,82
1976,1,81
1977,1,81
1978,1,80
1979,1,79
1980,1,78
1981,1,78
1982,1,77
1983,1,77
1984,1,77
1985,1,76
1986,1,75
1987,1,75
1988,1,74
1989,1,74
1990,1,74
1991,1,73
1992,1,73
1993,1,72
1994,1,73
1995,1,72
1996,1,71
1997,1,70
1998,1,69
1999,1,68
2000,1,67
2001,1,67
2002,1,67
2003,1,67
2004,1,67
2005,1,67
2006,1,68
2007,1,68
2008,1,67
2009,1,66
2010,1,66
2011,1,65
2012,1,65
2013,1,65
2014,1,66
2015,1,66
2016,1,65
2017,1,65
2018,1,65
2019,1,64
2020,1,64
2021,1,64
2022,1,64
2023,1,64
2024,1,63
2025,1,64
2026,1,63
2027,1,62
2028,1,62
2029,1,62
2030,1,62
2031,1,61
2032,1,61
2033,1,60
2034,1,60
2035,1,60
2036,1,59
2037,1,59
2038,1,59
2039,1,59
2040,1,59
2041,1,59
2042,1,59
2043,1,59
2044,1,59
2045,1,59
2046,1,59
2047,1,58
2048,1,58
2049,1,58
2050,1,58
2051,1,57
2052,1,56
2053,1,55
2054,1,55
2055,1,54
2056,1,54
2057,1,54
2058,1,55
2059,1,54
2060,1,55
2061,1,55
2062,1,55
2063,1,55
2064,1,56
2065,1,56
2066,1,57
2067,1,57
2068,1,57
2069,1,57
2070,1,58
2071,1,59
2072,1,59
2073,1,59
2074,1,59
2075,1,58
2076,1,58
2077,1,58
2078,1,59
2079,1,58
2080,1,58
2081,1,59
2082,1,59
2083,1,59
2084,1,59
2085,1,58
2086,1,58
2087,1,58
2088,1,58
2089,1,58
2090,1,58
2091,1,58
2092,1,58
2093,1,58
2094,1,59
2095,1,60
2096,1,60
2097,1,60
2098,1,61
2099,1,61
2100,1,61
2101,1,61
2102,1,61
2103,1,60
2104,1,60
2105,1,60
2106,1,61
2107,1,61
2108,1,60
2109,1,60
2110,1,60
2111,1,59
2112,1,59
2113,1,60
2114,1,59
2115,1,60
2116,1,61
2117,1,61
2118,1,61
2119,1,61
2120,1,61
2121,1,60
2122,1,60
2123,1,60
2124,1,60
2125,1,60
2126,1,60
2127,1,60
2128,1,59
2129,1,59
2130,1,60
2131,1,60
2132,1,61
2133,1,61
2134,1,61
2135,1,61
2136,1,62
2137,1,62
2138,1,61
2139,1,61
