,second,vehicleCount
314,1,419
315,1,420
316,1,420
317,1,421
318,1,422
319,1,423
320,1,423
321,1,424
322,1,424
323,1,425
324,1,426
325,1,426
326,1,427
327,1,428
328,1,428
329,1,429
330,1,430
331,1,431
332,1,432
333,1,433
334,1,434
335,1,436
336,1,437
337,1,438
338,1,439
339,1,441
340,1,442
341,1,443
342,1,444
343,1,446
344,1,447
345,1,447
346,1,448
347,1,449
348,1,449
349,1,449
350,1,449
351,1,449
352,1,449
353,1,449
354,1,450
355,1,452
356,1,454
357,1,456
358,1,458
359,1,460
360,1,461
361,1,464
362,1,466
363,1,468
364,1,469
365,1,472
366,1,474
367,1,477
368,1,479
369,1,480
370,1,482
371,1,483
372,1,484
373,1,486
374,1,488
375,1,490
376,1,492
377,1,494
378,1,496
379,1,498
380,1,500
381,1,503
382,1,505
383,1,509
384,1,513
385,1,518
386,1,523
387,1,527
388,1,531
389,1,536
390,1,540
391,1,544
392,1,549
393,1,554
394,1,558
395,1,562
396,1,566
397,1,570
398,1,574
399,1,577
400,1,581
401,1,584
402,1,586
403,1,589
404,1,591
405,1,594
406,1,596
407,1,598
408,1,600
409,1,602
410,1,604
411,1,605
412,1,607
413,1,609
414,1,610
415,1,613
416,1,615
417,1,617
418,1,619
419,1,621
420,1,624
421,1,627
422,1,630
423,1,633
424,1,636
425,1,639
426,1,642
427,1,645
428,1,649
429,1,652
430,1,655
431,1,658
432,1,660
433,1,663
434,1,666
435,1,668
436,1,670
437,1,671
438,1,673
439,1,674
440,1,675
441,1,676
442,1,676
443,1,677
444,1,680
445,1,684
446,1,687
447,1,691
448,1,694
449,1,698
450,1,702
451,1,704
452,1,707
453,1,711
454,1,716
455,1,721
456,1,726
457,1,729
458,1,731
459,1,731
460,1,730
461,1,728
462,1,727
463,1,726
464,1,725
465,1,723
466,1,721
467,1,719
468,1,716
469,1,713
470,1,710
471,1,706
472,1,702
473,1,698
474,1,694
475,1,691
476,1,686
477,1,681
478,1,676
479,1,672
480,1,668
481,1,663
482,1,658
483,1,654
484,1,651
485,1,649
486,1,646
487,1,643
488,1,639
489,1,635
490,1,631
491,1,627
492,1,623
493,1,619
494,1,615
495,1,612
496,1,608
497,1,605
498,1,602
499,1,600
500,1,597
501,1,594
502,1,590
503,1,587
504,1,586
505,1,584
506,1,581
507,1,578
508,1,575
509,1,573
510,1,571
511,1,568
512,1,565
513,1,563
514,1,561
515,1,559
516,1,556
517,1,553
518,1,551
519,1,549
520,1,548
521,1,546
522,1,545
523,1,543
524,1,541
525,1,538
526,1,536
527,1,534
528,1,532
529,1,529
530,1,527
531,1,524
532,1,522
533,1,521
534,1,521
535,1,521
536,1,521
537,1,522
538,1,522
539,1,521
540,1,520
541,1,518
542,1,515
543,1,514
544,1,512
545,1,511
546,1,509
547,1,506
548,1,503
549,1,500
550,1,495
551,1,490
552,1,484
553,1,480
554,1,477
555,1,474
556,1,471
557,1,469
558,1,467
559,1,465
560,1,464
561,1,462
562,1,461
563,1,460
564,1,460
565,1,459
566,1,458
567,1,457
568,1,456
569,1,456
570,1,457
571,1,456
572,1,456
573,1,456
574,1,456
575,1,455
576,1,455
577,1,455
578,1,455
579,1,454
580,1,454
581,1,454
582,1,454
583,1,454
584,1,454
585,1,454
586,1,454
587,1,454
588,1,453
589,1,453
590,1,453
591,1,453
592,1,453
593,1,453
594,1,453
595,1,454
596,1,454
597,1,455
598,1,455
599,1,455
600,1,455
601,1,454
602,1,455
603,1,456
604,1,457
605,1,457
606,1,457
607,1,457
608,1,457
609,1,457
610,1,456
611,1,456
612,1,456
613,1,456
614,1,457
615,1,458
616,1,458
617,1,459
618,1,460
619,1,460
620,1,461
621,1,461
622,1,462
623,1,463
624,1,465
625,1,466
626,1,467
627,1,468
628,1,469
629,1,469
630,1,469
631,1,468
632,1,468
633,1,467
634,1,466
635,1,465
636,1,464
637,1,463
638,1,461
639,1,459
640,1,458
641,1,455
642,1,453
643,1,452
644,1,451
645,1,450
646,1,451
647,1,451
648,1,450
649,1,450
650,1,450
651,1,450
652,1,451
653,1,451
654,1,452
655,1,453
656,1,453
657,1,455
658,1,456
659,1,457
660,1,457
661,1,458
662,1,458
663,1,458
664,1,459
665,1,459
666,1,460
667,1,459
668,1,460
669,1,459
670,1,459
671,1,459
672,1,459
673,1,460
674,1,460
675,1,460
676,1,460
677,1,460
678,1,460
679,1,460
680,1,459
681,1,459
682,1,459
683,1,458
684,1,457
685,1,457
686,1,457
687,1,457
688,1,458
689,1,458
690,1,459
691,1,459
692,1,460
693,1,461
694,1,462
695,1,464
696,1,465
697,1,466
698,1,468
699,1,471
700,1,472
701,1,474
702,1,476
703,1,477
704,1,478
705,1,479
706,1,480
707,1,481
708,1,482
709,1,483
710,1,484
711,1,484
712,1,484
713,1,485
714,1,487
715,1,487
716,1,488
717,1,489
718,1,489
719,1,489
720,1,490
721,1,490
722,1,490
723,1,490
724,1,491
725,1,491
726,1,491
727,1,490
728,1,489
729,1,487
730,1,484
731,1,483
732,1,481
733,1,480
734,1,478
735,1,477
736,1,475
737,1,475
738,1,474
739,1,474
740,1,474
741,1,474
742,1,474
743,1,475
744,1,477
745,1,478
746,1,480
747,1,481
748,1,482
749,1,484
750,1,485
751,1,486
752,1,486
753,1,487
754,1,488
755,1,489
756,1,489
757,1,490
758,1,490
759,1,490
760,1,490
761,1,489
762,1,489
763,1,489
764,1,489
765,1,488
766,1,487
767,1,488
768,1,488
769,1,488
770,1,489
771,1,489
772,1,489
773,1,490
774,1,490
775,1,491
776,1,492
777,1,493
778,1,493
779,1,494
780,1,496
781,1,496
782,1,496
783,1,497
784,1,498
785,1,498
786,1,498
787,1,498
788,1,499
789,1,500
790,1,500
791,1,500
792,1,500
793,1,500
794,1,500
795,1,499
796,1,498
797,1,497
798,1,496
799,1,495
800,1,492
801,1,491
802,1,489
803,1,489
804,1,490
805,1,490
806,1,492
807,1,493
808,1,494
809,1,495
810,1,495
811,1,495
812,1,495
813,1,496
814,1,497
815,1,496
816,1,495
817,1,493
818,1,491
819,1,489
820,1,486
821,1,483
822,1,480
823,1,477
824,1,475
825,1,472
826,1,470
827,1,468
828,1,466
829,1,466
830,1,465
831,1,466
832,1,466
833,1,467
834,1,468
835,1,469
836,1,470
837,1,471
838,1,472
839,1,472
840,1,473
841,1,475
842,1,476
843,1,477
844,1,478
845,1,480
846,1,480
847,1,481
848,1,482
849,1,481
850,1,481
851,1,480
852,1,479
853,1,479
854,1,479
855,1,479
856,1,479
857,1,479
858,1,479
859,1,478
860,1,477
861,1,477
862,1,477
863,1,477
864,1,477
865,1,477
866,1,477
867,1,477
868,1,477
869,1,478
870,1,478
871,1,479
872,1,479
873,1,480
874,1,480
875,1,481
876,1,481
877,1,482
878,1,483
879,1,484
880,1,485
881,1,485
882,1,486
883,1,488
884,1,489
885,1,490
886,1,490
887,1,489
888,1,488
889,1,488
890,1,488
891,1,488
892,1,488
893,1,488
894,1,489
895,1,490
896,1,492
897,1,495
898,1,497
899,1,499
900,1,502
901,1,505
902,1,507
903,1,510
904,1,513
905,1,516
906,1,518
907,1,519
908,1,519
909,1,518
910,1,517
911,1,515
912,1,513
913,1,510
914,1,509
915,1,507
916,1,506
917,1,506
918,1,506
919,1,506
920,1,505
921,1,505
922,1,505
923,1,506
924,1,507
925,1,509
926,1,511
927,1,513
928,1,515
929,1,517
930,1,521
931,1,524
932,1,527
933,1,531
934,1,533
935,1,536
936,1,539
937,1,541
938,1,543
939,1,544
940,1,546
941,1,548
942,1,551
943,1,553
944,1,555
945,1,557
946,1,558
947,1,558
948,1,557
949,1,558
950,1,558
951,1,559
952,1,559
953,1,560
954,1,563
955,1,566
956,1,569
957,1,574
958,1,578
959,1,584
960,1,589
961,1,594
962,1,599
963,1,605
964,1,610
965,1,615
966,1,619
967,1,622
968,1,626
969,1,629
970,1,632
971,1,633
972,1,634
973,1,634
974,1,634
975,1,635
976,1,634
977,1,634
978,1,635
979,1,636
980,1,637
981,1,640
982,1,642
983,1,645
984,1,649
985,1,656
986,1,662
987,1,668
988,1,674
989,1,680
990,1,687
991,1,692
992,1,697
993,1,702
994,1,706
995,1,712
996,1,715
997,1,717
998,1,717
999,1,718
1000,1,717
1001,1,715
1002,1,712
1003,1,711
1004,1,710
1005,1,710
1006,1,710
1007,1,710
1008,1,710
1009,1,711
1010,1,712
1011,1,712
1012,1,714
1013,1,717
1014,1,719
1015,1,723
1016,1,725
1017,1,728
1018,1,731
1019,1,734
1020,1,739
1021,1,743
1022,1,746
1023,1,748
1024,1,752
1025,1,756
1026,1,759
1027,1,763
1028,1,766
1029,1,769
1030,1,772
1031,1,774
1032,1,775
1033,1,777
1034,1,779
1035,1,782
1036,1,783
1037,1,783
1038,1,783
1039,1,783
1040,1,784
1041,1,784
1042,1,783
1043,1,783
1044,1,783
1045,1,784
1046,1,785
1047,1,785
1048,1,786
1049,1,786
1050,1,788
1051,1,789
1052,1,790
1053,1,792
1054,1,794
1055,1,797
1056,1,799
1057,1,802
1058,1,806
1059,1,809
1060,1,814
1061,1,818
1062,1,820
1063,1,821
1064,1,824
1065,1,828
1066,1,831
1067,1,833
1068,1,835
1069,1,838
1070,1,840
1071,1,842
1072,1,843
1073,1,846
1074,1,849
1075,1,853
1076,1,857
1077,1,861
1078,1,865
1079,1,869
1080,1,875
1081,1,879
1082,1,882
1083,1,885
1084,1,888
1085,1,893
1086,1,896
1087,1,897
1088,1,898
1089,1,898
1090,1,899
1091,1,898
1092,1,896
1093,1,895
1094,1,893
1095,1,893
1096,1,890
1097,1,887
1098,1,886
1099,1,885
1100,1,885
1101,1,884
1102,1,882
1103,1,881
1104,1,881
1105,1,882
1106,1,882
1107,1,881
1108,1,881
1109,1,882
1110,1,883
1111,1,884
1112,1,884
1113,1,884
1114,1,885
1115,1,886
1116,1,886
1117,1,886
1118,1,885
1119,1,885
1120,1,886
1121,1,887
1122,1,886
1123,1,886
1124,1,886
1125,1,887
1126,1,887
1127,1,887
1128,1,886
1129,1,885
1130,1,885
1131,1,886
1132,1,885
1133,1,884
1134,1,883
1135,1,883
1136,1,882
1137,1,881
1138,1,880
1139,1,880
1140,1,880
1141,1,880
1142,1,879
1143,1,879
1144,1,879
1145,1,880
1146,1,880
1147,1,880
1148,1,880
1149,1,880
1150,1,882
1151,1,882
1152,1,882
1153,1,882
1154,1,883
1155,1,884
1156,1,883
1157,1,882
1158,1,880
1159,1,880
1160,1,880
1161,1,879
1162,1,878
1163,1,878
1164,1,880
1165,1,883
1166,1,885
1167,1,886
1168,1,887
1169,1,889
1170,1,891
1171,1,891
1172,1,891
1173,1,892
1174,1,894
1175,1,896
1176,1,896
1177,1,896
1178,1,895
1179,1,895
1180,1,894
1181,1,891
1182,1,888
1183,1,885
1184,1,883
1185,1,882
1186,1,880
1187,1,879
1188,1,879
1189,1,878
1190,1,878
1191,1,877
1192,1,876
1193,1,874
1194,1,874
1195,1,873
1196,1,871
1197,1,869
1198,1,867
1199,1,867
1200,1,866
1201,1,864
1202,1,861
1203,1,859
1204,1,858
1205,1,857
1206,1,854
1207,1,851
1208,1,849
1209,1,847
1210,1,846
1211,1,842
1212,1,838
1213,1,835
1214,1,833
1215,1,832
1216,1,829
1217,1,825
1218,1,822
1219,1,819
1220,1,818
1221,1,814
1222,1,811
1223,1,809
1224,1,807
1225,1,806
1226,1,803
1227,1,801
1228,1,799
1229,1,798
1230,1,797
1231,1,794
1232,1,792
1233,1,790
1234,1,789
1235,1,787
1236,1,784
1237,1,781
1238,1,780
1239,1,778
1240,1,776
1241,1,773
1242,1,771
1243,1,769
1244,1,768
1245,1,766
1246,1,764
1247,1,761
1248,1,758
1249,1,755
1250,1,753
1251,1,748
1252,1,745
1253,1,743
1254,1,742
1255,1,741
1256,1,738
1257,1,735
1258,1,733
1259,1,732
1260,1,731
1261,1,728
1262,1,726
1263,1,724
1264,1,722
1265,1,721
1266,1,717
1267,1,714
1268,1,710
1269,1,707
1270,1,704
1271,1,699
1272,1,694
1273,1,690
1274,1,687
1275,1,683
1276,1,678
1277,1,673
1278,1,669
1279,1,665
1280,1,662
1281,1,657
1282,1,653
1283,1,651
1284,1,648
1285,1,646
1286,1,642
1287,1,637
1288,1,633
1289,1,630
1290,1,626
1291,1,621
1292,1,616
1293,1,613
1294,1,611
1295,1,610
1296,1,606
1297,1,601
1298,1,597
1299,1,594
1300,1,591
1301,1,586
1302,1,581
1303,1,576
1304,1,572
1305,1,567
1306,1,562
1307,1,556
1308,1,553
1309,1,550
1310,1,547
1311,1,542
1312,1,538
1313,1,536
1314,1,533
1315,1,532
1316,1,528
1317,1,525
1318,1,522
1319,1,520
1320,1,518
1321,1,515
1322,1,511
1323,1,508
1324,1,504
1325,1,502
1326,1,498
1327,1,494
1328,1,490
1329,1,485
1330,1,482
1331,1,477
1332,1,472
1333,1,469
1334,1,465
1335,1,461
1336,1,459
1337,1,456
1338,1,454
1339,1,452
1340,1,450
1341,1,448
1342,1,447
1343,1,447
1344,1,446
1345,1,446
1346,1,446
1347,1,445
1348,1,445
1349,1,445
1350,1,445
1351,1,444
1352,1,444
1353,1,444
1354,1,444
1355,1,442
1356,1,442
1357,1,441
1358,1,440
1359,1,438
1360,1,437
1361,1,435
1362,1,433
1363,1,432
1364,1,431
1365,1,431
1366,1,430
1367,1,430
1368,1,429
1369,1,429
1370,1,428
1371,1,428
1372,1,428
1373,1,428
1374,1,428
1375,1,428
1376,1,428
1377,1,429
1378,1,429
1379,1,429
1380,1,429
1381,1,430
1382,1,430
1383,1,430
1384,1,430
1385,1,429
1386,1,429
1387,1,429
1388,1,429
1389,1,428
1390,1,428
1391,1,428
1392,1,427
1393,1,426
1394,1,426
1395,1,425
1396,1,425
1397,1,424
1398,1,424
1399,1,424
1400,1,424
1401,1,424
1402,1,424
1403,1,424
1404,1,424
1405,1,424
1406,1,424
1407,1,424
1408,1,423
1409,1,423
1410,1,423
1411,1,423
1412,1,423
1413,1,423
1414,1,422
1415,1,421
1416,1,421
1417,1,420
1418,1,420
1419,1,420
1420,1,419
1421,1,419
1422,1,419
1423,1,418
1424,1,418
1425,1,417
1426,1,417
1427,1,417
1428,1,417
1429,1,416
1430,1,416
1431,1,415
1432,1,414
1433,1,414
1434,1,413
1435,1,412
1436,1,411
1437,1,410
1438,1,409
1439,1,408
1440,1,400
1441,1,400
1442,1,400
1443,1,400
1444,1,400
1445,1,400
1446,1,400
1447,1,400
1448,1,400
1449,1,400
1450,1,400
1451,1,400
1452,1,400
1453,1,400
1454,1,400
1455,1,400
1456,1,400
1457,1,400
1458,1,400
1459,1,400
1460,1,400
1461,1,400
1462,1,400
1463,1,400
1464,1,400
1465,1,400
1466,1,400
1467,1,400
1468,1,400
1469,1,400
1470,1,400
1471,1,400
1472,1,400
1473,1,400
1474,1,400
1475,1,400
1476,1,400
1477,1,400
1478,1,400
1479,1,400
1480,1,400
1481,1,400
1482,1,400
1483,1,400
1484,1,400
1485,1,400
1486,1,400
1487,1,400
1488,1,400
1489,1,400
1490,1,400
1491,1,400
1492,1,400
1493,1,400
1494,1,400
1495,1,400
1496,1,400
1497,1,400
1498,1,400
1499,1,400
1500,1,400
1501,1,400
1502,1,400
1503,1,400
1504,1,400
1505,1,400
1506,1,400
1507,1,400
1508,1,400
1509,1,400
1510,1,401
1511,1,401
1512,1,401
1513,1,401
1514,1,401
1515,1,401
1516,1,401
1517,1,401
1518,1,401
1519,1,401
1520,1,401
1521,1,401
1522,1,401
1523,1,401
1524,1,401
1525,1,401
1526,1,401
1527,1,401
1528,1,401
1529,1,401
1530,1,401
1531,1,401
1532,1,401
1533,1,401
1534,1,401
1535,1,401
1536,1,401
1537,1,401
1538,1,401
1539,1,401
1540,1,401
1541,1,401
1542,1,401
1543,1,401
1544,1,401
1545,1,401
1546,1,401
1547,1,401
1548,1,401
1549,1,400
1550,1,400
1551,1,400
1552,1,400
1553,1,400
1554,1,400
1555,1,400
1556,1,400
1557,1,400
1558,1,400
1559,1,400
1560,1,400
1561,1,400
1562,1,400
1563,1,400
1564,1,400
1565,1,400
1566,1,400
1567,1,400
1568,1,400
1569,1,400
1570,1,400
1571,1,400
1572,1,400
1573,1,400
1574,1,400
1575,1,400
1576,1,400
1577,1,400
1578,1,400
1579,1,400
1580,1,400
1581,1,400
1582,1,400
1583,1,400
1584,1,400
1585,1,400
1586,1,400
1587,1,401
1588,1,401
1589,1,401
1590,1,401
1591,1,401
1592,1,401
1593,1,401
1594,1,401
1595,1,401
1596,1,401
1597,1,401
1598,1,401
1599,1,401
1600,1,401
1601,1,401
1602,1,401
1603,1,401
1604,1,401
1605,1,401
1606,1,401
1607,1,401
1608,1,401
1609,1,401
1610,1,401
1611,1,401
1612,1,401
1613,1,401
1614,1,401
1615,1,401
1616,1,401
1617,1,401
1618,1,401
1619,1,401
1620,1,401
1621,1,401
1622,1,401
1623,1,401
1624,1,401
1625,1,401
1626,1,401
1627,1,401
1628,1,401
1629,1,401
1630,1,401
1631,1,401
1632,1,401
1633,1,401
1634,1,401
1635,1,401
1636,1,401
1637,1,401
1638,1,401
1639,1,401
1640,1,401
1641,1,401
1642,1,400
1643,1,400
1644,1,400
1645,1,400
1646,1,400
1647,1,400
1648,1,400
1649,1,400
1650,1,400
1651,1,400
1652,1,400
1653,1,400
1654,1,400
1655,1,401
1656,1,401
1657,1,401
1658,1,401
1659,1,401
1660,1,401
1661,1,401
1662,1,401
1663,1,401
1664,1,402
1665,1,402
1666,1,402
1667,1,402
1668,1,402
1669,1,402
1670,1,402
1671,1,402
1672,1,402
1673,1,402
1674,1,402
1675,1,402
1676,1,403
1677,1,403
1678,1,403
1679,1,403
1680,1,403
1681,1,403
1682,1,403
1683,1,403
1684,1,403
1685,1,403
1686,1,403
1687,1,403
1688,1,402
1689,1,402
1690,1,402
1691,1,402
1692,1,402
1693,1,402
1694,1,402
1695,1,403
1696,1,402
1697,1,403
1698,1,403
1699,1,403
1700,1,403
1701,1,403
1702,1,403
1703,1,403
1704,1,403
1705,1,403
1706,1,403
1707,1,403
1708,1,403
1709,1,403
1710,1,403
1711,1,404
1712,1,404
1713,1,404
1714,1,404
1715,1,404
1716,1,404
1717,1,404
1718,1,404
1719,1,404
1720,1,404
1721,1,404
1722,1,405
1723,1,405
1724,1,405
1725,1,405
1726,1,405
1727,1,406
1728,1,406
1729,1,406
1730,1,406
1731,1,406
1732,1,406
1733,1,406
1734,1,407
1735,1,407
1736,1,407
1737,1,407
1738,1,407
1739,1,408
1740,1,408
1741,1,408
1742,1,408
1743,1,408
1744,1,409
1745,1,409
1746,1,409
1747,1,410
1748,1,410
1749,1,411
1750,1,411
1751,1,412
1752,1,412
1753,1,413
1754,1,414
1755,1,415
1756,1,415
1757,1,416
1758,1,417
1759,1,418
1760,1,418
1761,1,419
1762,1,420
1763,1,421
1764,1,422
1765,1,423
1766,1,424
1767,1,424
1768,1,425
1769,1,426
1770,1,426
1771,1,427
1772,1,427
1773,1,428
1774,1,429
1775,1,430
1776,1,431
1777,1,432
1778,1,433
1779,1,434
1780,1,435
1781,1,437
1782,1,438
1783,1,439
1784,1,440
1785,1,441
1786,1,442
1787,1,443
1788,1,444
1789,1,445
1790,1,446
1791,1,447
1792,1,448
1793,1,449
1794,1,450
1795,1,450
1796,1,451
1797,1,452
1798,1,453
1799,1,454
1800,1,455
1801,1,456
1802,1,457
1803,1,458
1804,1,459
1805,1,460
1806,1,462
1807,1,464
1808,1,466
1809,1,468
1810,1,470
1811,1,472
1812,1,474
1813,1,476
1814,1,478
1815,1,479
1816,1,481
1817,1,483
1818,1,486
1819,1,488
1820,1,490
1821,1,493
1822,1,494
1823,1,496
1824,1,498
1825,1,501
1826,1,503
1827,1,505
1828,1,508
1829,1,511
1830,1,514
1831,1,519
1832,1,522
1833,1,525
1834,1,530
1835,1,534
1836,1,539
1837,1,543
1838,1,547
1839,1,552
1840,1,556
1841,1,561
1842,1,565
1843,1,569
1844,1,573
1845,1,576
1846,1,578
1847,1,582
1848,1,584
1849,1,587
1850,1,590
1851,1,592
1852,1,595
1853,1,597
1854,1,599
1855,1,601
1856,1,602
1857,1,604
1858,1,605
1859,1,608
1860,1,609
1861,1,611
1862,1,614
1863,1,615
1864,1,616
1865,1,618
1866,1,620
1867,1,622
1868,1,624
1869,1,626
1870,1,627
1871,1,630
1872,1,632
1873,1,635
1874,1,637
1875,1,640
1876,1,642
1877,1,644
1878,1,646
1879,1,648
1880,1,650
1881,1,651
1882,1,652
1883,1,653
1884,1,653
1885,1,654
1886,1,656
1887,1,656
1888,1,657
1889,1,659
1890,1,661
1891,1,663
1892,1,666
1893,1,668
1894,1,670
1895,1,672
1896,1,675
1897,1,678
1898,1,682
1899,1,685
1900,1,689
1901,1,690
1902,1,692
1903,1,693
1904,1,695
1905,1,697
1906,1,698
1907,1,698
1908,1,698
1909,1,698
1910,1,697
1911,1,694
1912,1,691
1913,1,688
1914,1,686
1915,1,683
1916,1,680
1917,1,677
1918,1,672
1919,1,668
1920,1,665
1921,1,661
1922,1,657
1923,1,653
1924,1,650
1925,1,646
1926,1,643
1927,1,639
1928,1,636
1929,1,632
1930,1,629
1931,1,627
1932,1,623
1933,1,620
1934,1,617
1935,1,614
1936,1,611
1937,1,607
1938,1,604
1939,1,602
1940,1,599
1941,1,596
1942,1,593
1943,1,589
1944,1,587
1945,1,585
1946,1,582
1947,1,579
1948,1,577
1949,1,574
1950,1,572
1951,1,570
1952,1,568
1953,1,565
1954,1,563
1955,1,561
1956,1,559
1957,1,556
1958,1,554
1959,1,552
1960,1,550
1961,1,547
1962,1,544
1963,1,541
1964,1,539
1965,1,538
1966,1,535
1967,1,533
1968,1,531
1969,1,529
1970,1,528
1971,1,525
1972,1,522
1973,1,521
1974,1,519
1975,1,517
1976,1,515
1977,1,513
1978,1,512
1979,1,511
1980,1,510
1981,1,509
1982,1,508
1983,1,507
1984,1,506
1985,1,505
1986,1,505
1987,1,505
1988,1,504
1989,1,503
1990,1,501
1991,1,499
1992,1,497
1993,1,495
1994,1,493
1995,1,490
1996,1,487
1997,1,485
1998,1,482
1999,1,479
2000,1,476
2001,1,474
2002,1,471
2003,1,468
2004,1,466
2005,1,463
2006,1,460
2007,1,458
2008,1,457
2009,1,456
2010,1,455
2011,1,454
2012,1,454
2013,1,453
2014,1,453
2015,1,453
2016,1,454
2017,1,454
2018,1,454
2019,1,455
2020,1,455
2021,1,454
2022,1,455
2023,1,455
2024,1,456
2025,1,456
2026,1,455
2027,1,455
2028,1,455
2029,1,454
2030,1,454
2031,1,454
2032,1,453
2033,1,454
2034,1,454
2035,1,454
2036,1,454
2037,1,454
2038,1,454
2039,1,453
2040,1,453
2041,1,453
2042,1,454
2043,1,454
2044,1,454
2045,1,454
2046,1,454
2047,1,455
2048,1,455
2049,1,456
2050,1,456
2051,1,456
2052,1,456
2053,1,456
2054,1,456
2055,1,456
2056,1,456
2057,1,457
2058,1,457
2059,1,457
2060,1,457
2061,1,458
2062,1,458
2063,1,458
2064,1,459
2065,1,459
2066,1,460
2067,1,460
2068,1,462
2069,1,463
2070,1,464
2071,1,465
2072,1,465
2073,1,466
2074,1,467
2075,1,467
2076,1,468
2077,1,468
2078,1,468
2079,1,468
2080,1,468
2081,1,468
2082,1,466
2083,1,465
2084,1,463
2085,1,462
2086,1,461
2087,1,460
2088,1,458
2089,1,457
2090,1,455
2091,1,454
2092,1,453
2093,1,452
2094,1,452
2095,1,452
2096,1,451
2097,1,451
2098,1,452
2099,1,451
2100,1,452
2101,1,452
2102,1,453
2103,1,454
2104,1,455
2105,1,456
2106,1,457
2107,1,458
2108,1,458
2109,1,459
2110,1,460
2111,1,460
2112,1,460
2113,1,460
2114,1,460
2115,1,461
2116,1,460
2117,1,461
2118,1,461
2119,1,460
2120,1,460
2121,1,460
2122,1,460
2123,1,460
2124,1,460
2125,1,460
2126,1,459
2127,1,460
2128,1,460
2129,1,460
2130,1,460
2131,1,460
2132,1,460
2133,1,460
2134,1,460
2135,1,460
2136,1,460
2137,1,461
2138,1,462
2139,1,462
