Time,cpu_rate,memory_rate
2022-03-01 18:32:57,2.230932203383446,3.844041707044721
2022-03-01 18:32:58,2.232521186398742,3.8440438249017217
2022-03-01 18:32:59,2.2383474576276257,3.8440455141244723
2022-03-01 18:33:00,2.2367584746246223,3.8440465755843256
2022-03-01 18:33:01,2.2452330508790226,3.844048139929457
2022-03-01 18:33:02,2.2288135593259994,3.84404990509154
2022-03-01 18:33:03,2.2526483050862396,3.844052453269897
2022-03-01 18:33:04,2.2521186440688012,3.8440550216986447
2022-03-01 18:33:05,2.2425847457671466,3.8440570990545875
2022-03-01 18:33:06,2.2568855932134255,3.8440592742878144
2022-03-01 18:33:07,2.2552966101487755,3.8440618697170748
2022-03-01 18:33:08,2.255826271190884,3.844064679463588
2022-03-01 18:33:09,2.258474576228764,3.844066412562319
2022-03-01 18:33:10,2.2579449152483164,3.844067934719153
2022-03-01 18:33:11,2.265889830497642,3.844069993512411
2022-03-01 18:33:12,2.252118644068773,3.844072587254288
2022-03-01 18:33:13,2.261652542395069,3.8440754391890097
2022-03-01 18:33:14,2.254766949143658,3.8440772904152043
2022-03-01 18:33:15,2.2415254237569258,3.844079126453581
2022-03-01 18:33:16,2.2473516949364694,3.844080888240653
2022-03-01 18:33:17,2.246822033931366,3.8440826432774355
2022-03-01 18:33:18,2.246822033919017,3.844083856615499
2022-03-01 18:33:19,2.2473516949117993,3.8440855002747742
2022-03-01 18:33:20,2.2462923728645876,3.8440857264044226
2022-03-01 18:33:21,2.2680084745920652,3.8440878020729596
2022-03-01 18:33:22,2.190148305077372,3.8441229112458952
2022-03-01 18:33:23,2.2722457626946095,3.8441258424948277
2022-03-01 18:33:24,2.275953389804357,3.8441289846856685
2022-03-01 18:33:25,2.2796610169018123,3.8441313995487336
2022-03-01 18:33:26,2.2722457627069446,3.84413235806893
2022-03-01 18:33:27,2.235169491559958,3.8441337384727103
2022-03-01 18:33:28,2.2505296610410994,3.8441366967222446
2022-03-01 18:33:29,2.253177966116013,3.84414010723112
2022-03-01 18:33:30,2.2531779661036637,3.844142515344162
2022-03-01 18:33:31,2.253177966079022,3.8441485651582896
2022-03-01 18:33:32,2.2457627118718193,3.8441536733279436
2022-03-01 18:33:33,2.256355932195987,3.8441591746931514
2022-03-01 18:33:34,2.2574152542308923,3.844164765497937
2022-03-01 18:33:35,2.2383474576152906,3.8441690788381777
2022-03-01 18:33:36,2.2748940677694804,3.8441937168544826
2022-03-01 18:33:37,2.266419491502731,3.8441952592615847
2022-03-01 18:33:38,2.262182203387866,3.8441965552887036
2022-03-01 18:33:39,2.2658898304852926,3.844197402431382
2022-03-01 18:33:40,2.267478813525287,3.8441974429324066
2022-03-01 18:33:41,2.271716101738832,3.844199047778385
2022-03-01 18:33:42,2.262182203412536,3.844200883816984
2022-03-01 18:33:43,2.207097457610857,3.8442033071175774
2022-03-01 18:33:44,2.279661016926468,3.8442055312893797
2022-03-01 18:33:45,2.263771186464851,3.84420666193811
2022-03-01 18:33:46,2.3114406779976804,3.8442088489838655
2022-03-01 18:33:47,2.2748940678188063,3.8442100133832535
2022-03-01 18:33:48,2.2685381355971685,3.8442114798514115
2022-03-01 18:33:49,2.2733050847295004,3.844212102551914
2022-03-01 18:33:50,2.269067796589951,3.8442126121876363
2022-03-01 18:33:51,2.1779661016761906,3.844213786712203
2022-03-01 18:33:52,2.0942796609696046,3.8442411298475587
2022-03-01 18:33:53,2.265889830497642,3.844242228433148
2022-03-01 18:33:54,2.289135187326025,3.844241431916562
2022-03-01 18:33:55,2.282309322013674,3.844238790923582
2022-03-01 18:33:56,2.278601694928568,3.8442361161799665
2022-03-01 18:33:57,2.268538135634188,3.844234192389784
2022-03-01 18:33:58,2.2881355932671994,3.84423344481154
2022-03-01 18:33:59,2.2923728813697437,3.8442327529220277
2022-03-01 18:34:00,2.28177966102092,3.844231423144129
2022-03-01 18:34:01,2.2801906779685623,3.8442290707198734
2022-03-01 18:34:02,2.2552966101487755,3.84422602303105
2022-03-01 18:34:03,2.2590042372708723,3.844226787484617
2022-03-01 18:34:04,2.2748940677818013,3.8442286319607666
2022-03-01 18:34:05,2.2669491525078485,3.8442324002271766
2022-03-01 18:34:06,2.2733050847171654,3.844236875571061
2022-03-01 18:34:07,2.269067796565281,3.844242118743235
2022-03-01 18:34:08,2.265889830497642,3.8442471644740017
2022-03-01 18:34:09,2.2796610169634306,3.8442525291488616
2022-03-01 18:34:10,2.263771186489521,3.844258789905053
2022-03-01 18:34:11,2.282309322075335,3.8442645427130495
2022-03-01 18:34:12,2.2695974576567295,3.8442694804414868
2022-03-01 18:34:13,2.2812500000157883,3.8442749851818503
2022-03-01 18:34:14,2.2754237287992822,3.844279838533393
2022-03-01 18:34:15,2.2722457627069303,3.844284595695613
2022-03-01 18:34:16,2.271716101664836,3.844289690364855
2022-03-01 18:34:17,2.2733050847418212,3.844294447527097
2022-03-01 18:34:18,2.2722457627192796,3.844299419006203
2022-03-01 18:34:19,2.2775423728813564,3.8443053439427888
2022-03-01 18:34:20,2.2722457627069446,3.8443113954445662
2022-03-01 18:34:21,2.1795550847408407,3.8443180595218562
2022-03-01 18:34:22,2.1896186440599195,3.844316122231073
2022-03-01 18:34:23,2.242584745742505,3.8443234225091216
2022-03-01 18:34:24,2.2484110169713745,3.844330753162817
2022-03-01 18:34:25,2.2531779661036637,3.844338095628852
2022-03-01 18:34:26,2.250529661004137,3.8443444626997447
2022-03-01 18:34:27,2.24152542373227,3.8443504382624782
2022-03-01 18:34:28,2.2711864406967095,3.844356273759819
2022-03-01 18:34:29,2.2801906779685766,3.844361353241177
2022-03-01 18:34:30,2.2706567796546153,3.8443661205285418
2022-03-01 18:34:31,2.275423728811603,3.844372438660981
2022-03-01 18:34:32,2.2674788135622777,3.8443788276698143
2022-03-01 18:34:33,2.279661016901784,3.8443912226170607
2022-03-01 18:34:34,2.276483050809503,3.844405060406897
2022-03-01 18:34:35,2.251059322021561,3.844417831674307
2022-03-01 18:34:36,2.268697205155405,3.8444307531326993
2022-03-01 18:34:37,2.2870762712076527,3.8444426873829096
2022-03-01 18:34:38,2.2854872881676584,3.84445547215041
2022-03-01 18:34:39,2.2929025423995313,3.844468287293956
2022-03-01 18:34:40,2.284427966108126,3.8444814635699487
2022-03-01 18:34:41,2.291313559322532,3.844496113064444
2022-03-01 18:34:42,2.3389830508553615,3.8445105701797155
2022-03-01 18:34:43,2.2669491525325185,3.844524008023753
2022-03-01 18:34:44,2.260063559293428,3.8445368754808085
2022-03-01 18:34:45,2.263771186378534,3.8445489143581035
2022-03-01 18:34:46,2.263241525385766,3.844561479746178
2022-03-01 18:34:47,2.2701271186494836,3.844573624938208
2022-03-01 18:34:48,2.264830508487421,3.8445868248398685
2022-03-01 18:34:49,2.272775423724383,3.844598738839289
2022-03-01 18:34:50,2.268008474567381,3.8446116434222577
2022-03-01 18:34:51,2.3024364407135067,3.8446245513799715
2022-03-01 18:34:52,2.2161016949443564,3.844669279504609
2022-03-01 18:34:53,2.2458173004252586,3.8446822161505967
2022-03-01 18:34:54,2.2764830508958056,3.844693126066745
2022-03-01 18:34:55,2.2759533898660322,3.8447019113757697
2022-03-01 18:34:56,2.270127118624842,3.844710586995048
2022-03-01 18:34:57,2.248940677890161,3.844719255864104
2022-03-01 18:34:58,2.259533898214329,3.8447277863552953
2022-03-01 18:34:59,2.2621822033508465,3.844736465349674
2022-03-01 18:35:00,2.268538135560192,3.8447445857697438
2022-03-01 18:35:01,2.2738347457346038,3.844753028509107
2022-03-01 18:35:02,2.2669491525571885,3.84476126874429
2022-03-01 18:35:03,2.2605932203478574,3.844769333475684
2022-03-01 18:35:04,2.192796610176913,3.8447771501395556
2022-03-01 18:35:05,2.2616525424074183,3.8447848638635596
2022-03-01 18:35:06,2.2605932203725274,3.8447932947901275
2022-03-01 18:35:07,2.268008474641377,3.8448009646384174
2022-03-01 18:35:08,2.2526483051355513,3.844809702696439
2022-03-01 18:35:09,2.2743644068013396,3.8448180880595317
2022-03-01 18:35:10,2.260063559342754,3.8448259570369903
2022-03-01 18:35:11,2.269067796602286,3.8448335863843885
2022-03-01 18:35:12,2.261122881303649,3.844840827598439
2022-03-01 18:35:13,2.2595338982513056,3.8448489092052895
2022-03-01 18:35:14,2.2552966101241196,3.844856506489369
2022-03-01 18:35:15,2.270127118612507,3.8448642927776278
2022-03-01 18:35:16,2.272775423699713,3.8448717972472513
2022-03-01 18:35:17,2.275423728786933,3.8448783448844726
2022-03-01 18:35:18,2.2727754237490245,3.8448859522937306
2022-03-01 18:35:19,2.270127118661847,3.8448938786474596
2022-03-01 18:35:20,2.268008474604386,3.8449007587289197
2022-03-01 18:35:21,2.1716101695531904,3.8449084623279783
2022-03-01 18:35:22,2.2055084746448443,3.8449144918918154
2022-03-01 18:35:23,2.2590042372708723,3.84492017551078
2022-03-01 18:35:24,2.257944915223675,3.844925707251623
2022-03-01 18:35:25,2.258474576228764,3.844929338827907
2022-03-01 18:35:26,2.247881355904596,3.8449336892938613
2022-03-01 18:35:27,2.222457627054993,3.844937911507451
2022-03-01 18:35:28,2.254766949118988,3.844940910257688
2022-03-01 18:35:29,2.2643008474576334,3.8449439309459432
2022-03-01 18:35:30,2.261122881365324,3.8449466478780336
2022-03-01 18:35:31,2.2595338983252873,3.844950849840989
2022-03-01 18:35:32,2.2420550848237184,3.844954216473939
2022-03-01 18:35:33,2.2526483051479005,3.8449600587214694
2022-03-01 18:35:34,2.251059322070901,3.844966203037581
2022-03-01 18:35:35,2.2360293244430522,3.8449717330910516
2022-03-01 18:35:36,2.2277542372910943,3.8449775466502634
2022-03-01 18:35:37,2.2457627118594843,3.844982295374788
2022-03-01 18:35:38,2.235169491510618,3.8449883080631797
2022-03-01 18:35:39,2.2409957626408357,3.844993699738375
2022-03-01 18:35:40,2.230932203358762,3.844998954723877
2022-03-01 18:35:41,2.2394067796501673,3.8450057419909034
2022-03-01 18:35:42,2.2309322034081163,3.8450125478209918
2022-03-01 18:35:43,2.2648305084997133,3.8450228282863153
2022-03-01 18:35:44,2.2738347457962504,3.8450338141415408
2022-03-01 18:35:45,2.2791313559830257,3.845043725036712
2022-03-01 18:35:46,2.282309322075321,3.845052868103127
2022-03-01 18:35:47,2.283898305090659,3.845060659453914
2022-03-01 18:35:48,2.277012711888574,3.845068644871219
2022-03-01 18:35:49,2.278072033923465,3.845076525661262
2022-03-01 18:35:50,2.2685381355848193,3.8450837651880287
2022-03-01 18:35:51,2.191207627099928,3.845090635144388
2022-03-01 18:35:52,2.111228813515396,3.8451041539901754
2022-03-01 18:35:53,2.2605932203231873,3.8451108467552286
2022-03-01 18:35:54,2.2669491525325043,3.845116150678851
2022-03-01 18:35:55,2.2801906779808974,3.845122082365715
2022-03-01 18:35:56,2.273834745820949,3.8451284443740796
2022-03-01 18:35:57,2.2648305085490534,3.8451388142787146
2022-03-01 18:35:58,2.297669491556505,3.8451499250114374
2022-03-01 18:35:59,2.3013771186415966,3.845160787676416
2022-03-01 18:36:00,2.291843220364669,3.84517188322151
2022-03-01 18:36:01,2.292902542387182,3.8451822430009996
2022-03-01 18:36:02,2.2891949152774203,3.8451928322852824
2022-03-01 18:36:03,2.3665254237746893,3.8452008058899256
2022-03-01 18:36:04,2.3050847457883776,3.845208651241694
2022-03-01 18:36:05,2.306673728828372,3.8452163227774006
2022-03-01 18:36:06,2.2997881355522765,3.8452223219657355
2022-03-01 18:36:07,2.2971398304650563,3.845227448698174
2022-03-01 18:36:08,2.2897245762455327,3.845234192089364
2022-03-01 18:36:09,2.2876059321634443,3.8452415834941633
2022-03-01 18:36:10,2.288665254235326,3.8452485479526177
2022-03-01 18:36:11,2.287605932225091,3.8452561654871764
2022-03-01 18:36:12,2.283368644110226,3.8452634809530317
2022-03-01 18:36:13,2.2939618644343938,3.845270720479632
2022-03-01 18:36:14,2.2812500000034532,3.845277625874388
2022-03-01 18:36:15,2.2801906779809116,3.8452832318666696
2022-03-01 18:36:16,2.3034957627483834,3.8452883180981945
2022-03-01 18:36:17,2.307203389821126,3.8452928558808663
2022-03-01 18:36:18,2.305614406768825,3.8452980146763682
2022-03-01 18:36:19,2.298728813554405,3.84530467369103
2022-03-01 18:36:20,2.307203389821126,3.8453116195865333
2022-03-01 18:36:21,2.219279660975033,3.845318325851954
2022-03-01 18:36:22,2.2584745762657974,3.845257326511653
2022-03-01 18:36:23,2.3066737288283434,3.8452643027826805
2022-03-01 18:36:24,2.3204449152818682,3.8452715271213855
2022-03-01 18:36:25,2.308262711880687,3.8452774081820795
2022-03-01 18:36:26,2.314618644090004,3.8452846358959847
2022-03-01 18:36:27,2.283368644073221,3.845291325286193
2022-03-01 18:36:28,2.316207627129998,3.8452958310056684
2022-03-01 18:36:29,2.3087923728858186,3.8452995013950053
2022-03-01 18:36:30,2.313559322055113,3.84530233139172
2022-03-01 18:36:31,2.3125000000325713,3.8452914417260953
2022-03-01 18:36:32,2.3066737288406927,3.845296497582096
2022-03-01 18:36:33,2.3204449152695332,3.8453047867557877
2022-03-01 18:36:34,2.3252118644141717,3.84531131920518
2022-03-01 18:36:35,2.3156779660385496,3.8453174365207676
2022-03-01 18:36:36,2.297669491457839,3.845324070222289
2022-03-01 18:36:37,2.3087923728487993,3.845328429126016
2022-03-01 18:36:38,2.3061440678232543,3.8453343979387156
2022-03-01 18:36:39,2.3077330508755693,3.8453400292441042
2022-03-01 18:36:40,2.304555084770925,3.8453455643600587
2022-03-01 18:36:41,2.305084745763679,3.8453514217952844
2022-03-01 18:36:42,2.2690677966022577,3.8453580740596793
2022-03-01 18:36:43,2.2537076271458005,3.845366344670398
2022-03-01 18:36:44,2.2499999999990337,3.845374929162837
2022-03-01 18:36:45,2.253177966091357,3.8453809739144362
2022-03-01 18:36:46,2.278601694903898,3.8453871958572194
2022-03-01 18:36:47,2.2817796609962215,3.8453924019038466
2022-03-01 18:36:48,2.2881355931685476,3.845396954874203
2022-03-01 18:36:49,2.286016949098766,3.8454018065384066
2022-03-01 18:36:50,2.2828389830187916,3.8454065468251586
2022-03-01 18:36:51,2.302966101681619,3.84541097491794
2022-03-01 18:36:52,2.2261652542264585,3.845415840082378
2022-03-01 18:36:53,2.275953389804357,3.845422117713748
2022-03-01 18:36:54,2.269067796626942,3.845428793603689
2022-03-01 18:36:55,2.279661016926468,3.845436512390321
2022-03-01 18:36:56,2.2717161016894636,3.845444470807069
2022-03-01 18:36:57,2.244173728831811,3.845451188885407
2022-03-01 18:36:58,2.251059322070887,3.845458220845177
2022-03-01 18:36:59,2.270127118649512,3.845465068863674
2022-03-01 18:37:00,2.2775423728443656,3.8454671090939363
2022-03-01 18:37:01,2.278072033861804,3.845470561791209
2022-03-01 18:37:02,2.271716101677157,3.8454726138341333
2022-03-01 18:37:03,2.26483050842576,3.845477755754534
2022-03-01 18:37:04,2.2653601694678542,3.845482897674668
2022-03-01 18:37:05,2.271716101726497,3.845485057719955
2022-03-01 18:37:06,2.275423728823938,3.8454886133568844
2022-03-01 18:37:07,2.2616525423827625,3.8454920711168294
2022-03-01 18:37:08,2.2616525423827625,3.8454962798300296
2022-03-01 18:37:09,2.2595338983252873,3.8454999569695447
2022-03-01 18:37:10,2.257415254280218,3.845503139661266
2022-03-01 18:37:11,2.2648305084997133,3.8455062211007585
2022-03-01 18:37:12,2.263771186415525,3.845508664652042
2022-03-01 18:37:13,2.2664194915150944,3.845512817676422
2022-03-01 18:37:14,2.2701271186371486,3.845518027098016
2022-03-01 18:37:15,2.2494703389568684,3.8455219556802755
2022-03-01 18:37:16,2.2621822034001866,3.8455254758790858
2022-03-01 18:37:17,2.2584745762534197,3.8455286686961188
2022-03-01 18:37:18,2.258474576241113,3.845531767010879
2022-03-01 18:37:19,2.1435381355300933,3.845535401962119
2022-03-01 18:37:20,2.26694915255716,3.8455378910767557
2022-03-01 18:37:21,2.16419491527202,3.8455417454075214
2022-03-01 18:37:22,2.2108050847699303,3.845518931617098
2022-03-01 18:37:23,2.2489406779764494,3.845523091391556
2022-03-01 18:37:24,2.273834745783944,3.8455272832294884
2022-03-01 18:37:25,2.262711864417625,3.8455302262908275
2022-03-01 18:37:26,2.2579449152236606,3.8455341295603462
2022-03-01 18:37:27,2.224046610119686,3.845536740177624
2022-03-01 18:37:28,2.2526483050492203,3.845540451067897
2022-03-01 18:37:29,2.246822033845021,3.845544026955261
2022-03-01 18:37:30,2.250529660942462,3.8455467641376195
2022-03-01 18:37:31,2.2468220338203793,3.845550044706203
2022-03-01 18:37:32,2.260063559318098,3.8455562919622377
2022-03-01 18:37:33,2.260063559342754,3.845562289462867
2022-03-01 18:37:34,2.2722457627809263,3.845568251525422
2022-03-01 18:37:35,2.268008474629056,3.8455721733575143
2022-03-01 18:37:36,2.2706567796916204,3.8455768579555794
2022-03-01 18:37:37,2.2844279661574376,3.8455780932315164
2022-03-01 18:37:38,2.2817796610578966,3.8455798752687897
2022-03-01 18:37:39,2.2796610169018123,3.8455821804420975
2022-03-01 18:37:40,2.2801906779439207,3.8455839996051733
2022-03-01 18:37:41,2.2876059321881144,3.8455859098952994
2022-03-01 18:37:42,2.2844279660464792,3.845587894436675
2022-03-01 18:37:43,2.2865466101532235,3.8455909539384825
